id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
32403,68394,8594,"John M. Olin Foundation",849,"George Mason University",200000,,2006,,
32404,68395,8594,"John M. Olin Foundation",4353,"Harvard University",2800000,,2006,,
32405,68396,8594,"John M. Olin Foundation",857,"Intercollegiate Studies Institute",200000,,2006,,
32406,68397,8594,"John M. Olin Foundation",867,"Manhattan Institute for Policy Research",500000,,2006,,
32407,68398,8594,"John M. Olin Foundation",3683,"Pepperdine University",225000,,2006,,
32408,68399,8594,"John M. Olin Foundation",8967,"Stanford Law School",1800000,,2006,,
32409,68400,8594,"John M. Olin Foundation",4381,"The University of Chicago Law School",600000,,2006,,
32410,68401,8594,"John M. Olin Foundation",4634,"The Witherspoon Institute",250000,,2006,,
32411,68402,8594,"John M. Olin Foundation",3335,"University of Virginia",265000,,2006,,
32412,68403,8594,"John M. Olin Foundation",5010,"Yale University",756185,,2006,,
32605,68708,8594,"John M. Olin Foundation",29129,"American Enterprise Institute for Public Policy Research",250000,,2005,,
32606,68709,8594,"John M. Olin Foundation",5432,"American Jewish Committee",100000,,2005,,
32607,68710,8594,"John M. Olin Foundation",6549,"City University of New York",58000,,2005,,
32608,68711,8594,"John M. Olin Foundation",802,"Claremont McKenna College",25000,,2005,,
32609,68712,8594,"John M. Olin Foundation",837,"Collegiate Network",150000,,2005,,
32610,68713,8594,"John M. Olin Foundation",29139,"David Horowitz Freedom Center",50000,,2005,,
32611,68714,8594,"John M. Olin Foundation",9146,"Encounter for Culture and Education Inc.",15000,,2005,,
32612,68715,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",75000,,2005,,
32613,68716,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",50000,,2005,,
32614,68717,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",241000,,2005,,
32615,68718,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",160000,,2005,,
32616,68719,8594,"John M. Olin Foundation",5152,"Foreign Policy Research Institute",25000,,2005,,
32617,68720,8594,"John M. Olin Foundation",29263,"Foundation for Cultural Review",175000,,2005,,
32618,68721,8594,"John M. Olin Foundation",29263,"Foundation for Cultural Review",5000,,2005,,
32619,68722,8594,"John M. Olin Foundation",1448,"Foundation for Individual Rights in Education",25000,,2005,,
32620,68723,8594,"John M. Olin Foundation",849,"George Mason University",25000,,2005,,
32621,68724,8594,"John M. Olin Foundation",849,"George Mason University",200000,,2005,,
32622,68725,8594,"John M. Olin Foundation",4353,"Harvard University",1250000,,2005,,
32623,68726,8594,"John M. Olin Foundation",4353,"Harvard University",400000,,2005,,
32624,68727,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2005,,
32625,68728,8594,"John M. Olin Foundation",4353,"Harvard University",150000,,2005,,
32626,68729,8594,"John M. Olin Foundation",1226,"Hoover Institution on War Revolution and Peace",175000,,2005,,
32627,68730,8594,"John M. Olin Foundation",856,"Institute for Justice",100000,,2005,,
32628,68731,8594,"John M. Olin Foundation",3943,"Institute on Religion and Public Life",200000,,2005,,
32629,68732,8594,"John M. Olin Foundation",857,"Intercollegiate Studies Institute",200000,,2005,,
32630,68733,8594,"John M. Olin Foundation",9147,"John M. Olin Foundation - Matching Gifts Program",18300,,2005,,
32631,68734,8594,"John M. Olin Foundation",1635,"Johns Hopkins University",125000,,2005,,
32632,68735,8594,"John M. Olin Foundation",867,"Manhattan Institute for Policy Research",400000,,2005,,
32633,68736,8594,"John M. Olin Foundation",1344,"National Association of Scholars",50000,,2005,,
32634,68737,8594,"John M. Olin Foundation",3275,"New York University",75000,,2005,,
32635,68738,8594,"John M. Olin Foundation",882,"Palmer R. Chitester Fund",25000,,2005,,
32636,68739,8594,"John M. Olin Foundation",1058,"Philanthropy Roundtable",75000,,2005,,
32637,68740,8594,"John M. Olin Foundation",1058,"Philanthropy Roundtable",10000,,2005,,
32638,68741,8594,"John M. Olin Foundation",1058,"Philanthropy Roundtable",50000,,2005,,
32639,68742,8594,"John M. Olin Foundation",4743,"Princeton University",250000,,2005,,
32640,68743,8594,"John M. Olin Foundation",8967,"Stanford Law School",900000,,2005,,
32641,68744,8594,"John M. Olin Foundation",22303,"Center for Individual Rights",150000,,2005,,
32642,68745,8594,"John M. Olin Foundation",2340,"The University of Chicago",150000,,2005,,
32643,68746,8594,"John M. Olin Foundation",2340,"The University of Chicago",236709,,2005,,
32644,68747,8594,"John M. Olin Foundation",4381,"The University of Chicago Law School",900000,,2005,,
32645,68748,8594,"John M. Olin Foundation",3335,"University of Virginia",430000,,2005,,
32646,68749,8594,"John M. Olin Foundation",898,"Washington University in St. Louis",10000,,2005,,
32647,68750,8594,"John M. Olin Foundation",5010,"Yale University",669064,,2005,,
32648,68751,8594,"John M. Olin Foundation",5010,"Yale University",135000,,2005,,
32649,68752,8594,"John M. Olin Foundation",5010,"Yale University",50000,,2005,,
32838,69044,8594,"John M. Olin Foundation",1247,"Alliance for School Choice",200000,,2004,,
32839,69045,8594,"John M. Olin Foundation",4509,"American Civil Rights Institute",100000,,2004,,
32840,69046,8594,"John M. Olin Foundation",1333,"American Council on Science and Health",50000,,2004,,
32841,69047,8594,"John M. Olin Foundation",825,"American Enterprise Institute for Public Policy Research",190000,,2004,,
32842,69048,8594,"John M. Olin Foundation",825,"American Enterprise Institute for Public Policy Research",45000,,2004,,
32843,69049,8594,"John M. Olin Foundation",4511,"Boston College",50000,,2004,,
32844,69050,8594,"John M. Olin Foundation",6618,"California Institute of Technology",25600,,2004,,
32845,69051,8594,"John M. Olin Foundation",928,"Center for Equal Opportunity",150000,,2004,,
32846,69052,8594,"John M. Olin Foundation",6549,"City University of New York",58000,,2004,,
32847,69053,8594,"John M. Olin Foundation",802,"Claremont McKenna College",50000,,2004,,
32848,69054,8594,"John M. Olin Foundation",837,"Collegiate Network",150000,,2004,,
32849,69055,8594,"John M. Olin Foundation",837,"Collegiate Network",160000,,2004,,
32850,69056,8594,"John M. Olin Foundation",9198,"Columbia Law School",175000,,2004,,
32851,69057,8594,"John M. Olin Foundation",9199,"Convent of the Sacred Heart",100000,,2004,,
32852,69058,8594,"John M. Olin Foundation",933,"David Horowitz Freedom Center",150000,,2004,,
32854,69060,8594,"John M. Olin Foundation",9200,"East Hampton Library Society",50000,,2004,,
32855,69061,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",100000,,2004,,
32856,69062,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",160000,,2004,,
32857,69063,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",221000,,2004,,
32858,69064,8594,"John M. Olin Foundation",4596,"Foundation for Cultural Review",75000,,2004,,
32859,69065,8594,"John M. Olin Foundation",1448,"Foundation for Individual Rights in Education",25000,,2004,,
32860,69066,8594,"John M. Olin Foundation",3810,"Galen Institute",20000,,2004,,
32861,69067,8594,"John M. Olin Foundation",849,"George Mason University",200000,,2004,,
32862,69068,8594,"John M. Olin Foundation",849,"George Mason University",50000,,2004,,
32863,69069,8594,"John M. Olin Foundation",9201,"Harvard Law School",750000,,2004,,
32864,69070,8594,"John M. Olin Foundation",9201,"Harvard Law School",1000000,,2004,,
32865,69071,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2004,,
32866,69072,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2004,,
32867,69073,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2004,,
32868,69074,8594,"John M. Olin Foundation",4353,"Harvard University",313970,,2004,,
32869,69075,8594,"John M. Olin Foundation",5406,"Hispanic Council for Reform and Educational Options",100000,,2004,,
32870,69076,8594,"John M. Olin Foundation",4303,"Historical Society - Boston MA",30000,,2004,,
32871,69077,8594,"John M. Olin Foundation",856,"Institute for Justice",125000,,2004,,
32872,69078,8594,"John M. Olin Foundation",3943,"Institute on Religion and Public Life",100000,,2004,,
32873,69079,8594,"John M. Olin Foundation",857,"Intercollegiate Studies Institute",300000,,2004,,
32874,69080,8594,"John M. Olin Foundation",9147,"John M. Olin Foundation - Matching Gifts Program",10936,,2004,,
32875,69081,8594,"John M. Olin Foundation",1635,"Johns Hopkins University",125000,,2004,,
32876,69082,8594,"John M. Olin Foundation",7,"Landmark Legal Foundation",50000,,2004,,
32877,69083,8594,"John M. Olin Foundation",7,"Landmark Legal Foundation",25000,,2004,,
32878,69084,8594,"John M. Olin Foundation",867,"Manhattan Institute for Policy Research",400000,,2004,,
32879,69085,8594,"John M. Olin Foundation",1360,"Middle East Media Research Institute",5000,,2004,,
32880,69086,8594,"John M. Olin Foundation",1168,"Mont Pelerin Society",10000,,2004,,
32881,69087,8594,"John M. Olin Foundation",9202,"National Bible Association",2500,,2004,,
32882,69088,8594,"John M. Olin Foundation",1058,"Philanthropy Roundtable",75000,,2004,,
32883,69089,8594,"John M. Olin Foundation",4743,"Princeton University",250000,,2004,,
32884,69090,8594,"John M. Olin Foundation",5799,"Project for the New American Century",15000,,2004,,
32885,69091,8594,"John M. Olin Foundation",5799,"Project for the New American Century",6000,,2004,,
32886,69092,8594,"John M. Olin Foundation",4028,"Radio America",25000,,2004,,
32887,69093,8594,"John M. Olin Foundation",8967,"Stanford Law School",251268,,2004,,
32888,69094,8594,"John M. Olin Foundation",8967,"Stanford Law School",300000,,2004,,
32889,69095,8594,"John M. Olin Foundation",9203,"Steinhardt School of Culture Education and Human Development",34000,,2004,,
32890,69096,8594,"John M. Olin Foundation",9203,"Steinhardt School of Culture Education and Human Development",100000,,2004,,
32891,69097,8594,"John M. Olin Foundation",5733,"Student Sponsor Partners",100000,,2004,,
32892,69098,8594,"John M. Olin Foundation",9204,"Textbook League",4000,,2004,,
32893,69099,8594,"John M. Olin Foundation",5636,"The Carnegie Hall Society",2000,,2004,,
32894,69100,8594,"John M. Olin Foundation",22303,"Center for Individual Rights",150000,,2004,,
32895,69101,8594,"John M. Olin Foundation",812,"The Claremont Institute",75000,,2004,,
32896,69102,8594,"John M. Olin Foundation",810,"The Heritage Foundation",300000,,2004,,
32897,69103,8594,"John M. Olin Foundation",809,"The Philadelphia Society",5000,,2004,,
32898,69104,8594,"John M. Olin Foundation",4632,"The Rockefeller University",100000,,2004,,
32899,69105,8594,"John M. Olin Foundation",2340,"The University of Chicago",300000,,2004,,
32900,69106,8594,"John M. Olin Foundation",2340,"The University of Chicago",150000,,2004,,
32901,69107,8594,"John M. Olin Foundation",2340,"The University of Chicago",236709,,2004,,
32902,69108,8594,"John M. Olin Foundation",2340,"The University of Chicago",236709,,2004,,
32903,69109,8594,"John M. Olin Foundation",9205,"University of California Berkeley School of Law",88867,,2004,,
32904,69110,8594,"John M. Olin Foundation",9206,"University of Michigan Law School",154000,,2004,,
32905,69111,8594,"John M. Olin Foundation",3335,"University of Virginia",150000,,2004,,
32906,69112,8594,"John M. Olin Foundation",6388,"University of Virginia School of Law",140000,,2004,,
32907,69113,8594,"John M. Olin Foundation",9207,"USC Gould School of Law",78081,,2004,,
32908,69114,8594,"John M. Olin Foundation",897,"Washington Legal Foundation",125000,,2004,,
32909,69115,8594,"John M. Olin Foundation",898,"Washington University in St. Louis",100000,,2004,,
32910,69116,8594,"John M. Olin Foundation",5010,"Yale University",100000,,2004,,
32911,69117,8594,"John M. Olin Foundation",5010,"Yale University",105000,,2004,,
32912,69118,8594,"John M. Olin Foundation",5010,"Yale University",160000,,2004,,
32913,69119,8594,"John M. Olin Foundation",5010,"Yale University",50000,,2004,,
32914,69120,8594,"John M. Olin Foundation",5010,"Yale University",312814,,2004,,
32915,69121,8594,"John M. Olin Foundation",5010,"Yale University",322199,,2004,,
32916,69122,8594,"John M. Olin Foundation",5010,"Yale University",165000,,2004,,
33093,69367,8594,"John M. Olin Foundation",1322,"American Academy for Liberal Education",125000,,2003,,
33094,69368,8594,"John M. Olin Foundation",1333,"American Council on Science and Health",50000,,2003,,
33095,69369,8594,"John M. Olin Foundation",825,"American Enterprise Institute for Public Policy Research",190000,,2003,,
33096,69370,8594,"John M. Olin Foundation",5432,"American Jewish Committee",60000,,2003,,
33097,69371,8594,"John M. Olin Foundation",4880,"Association of American Educators Foundation",50000,,2003,,
33098,69372,8594,"John M. Olin Foundation",9232,"Association of Graduates of the United States Military Academy",77500,,2003,,
33099,69373,8594,"John M. Olin Foundation",3225,"Boise State University",37745,,2003,,
33100,69374,8594,"John M. Olin Foundation",4511,"Boston College",50000,,2003,,
33101,69375,8594,"John M. Olin Foundation",6073,"Boston University",48750,,2003,,
33102,69376,8594,"John M. Olin Foundation",6073,"Boston University",-99600,,2003,,
33103,69377,8594,"John M. Olin Foundation",1336,"Brookings Institution",50000,,2003,,
33104,69378,8594,"John M. Olin Foundation",6618,"California Institute of Technology",25600,,2003,,
33105,69379,8594,"John M. Olin Foundation",3229,"Carthage College",27300,,2003,,
33106,69380,8594,"John M. Olin Foundation",928,"Center for Equal Opportunity",165000,,2003,,
33107,69381,8594,"John M. Olin Foundation",9233,"Central Westchester Humane Society",3000,,2003,,
33108,69382,8594,"John M. Olin Foundation",6549,"City University of New York",135261,,2003,,
33109,69383,8594,"John M. Olin Foundation",802,"Claremont McKenna College",50000,,2003,,
33110,69384,8594,"John M. Olin Foundation",9198,"Columbia Law School",200000,,2003,,
33111,69385,8594,"John M. Olin Foundation",3939,"Common Good",50000,,2003,,
33112,69386,8594,"John M. Olin Foundation",9199,"Convent of the Sacred Heart",100000,,2003,,
33113,69387,8594,"John M. Olin Foundation",9234,"Cornell Law School",162000,,2003,,
33114,69388,8594,"John M. Olin Foundation",933,"David Horowitz Freedom Center",150000,,2003,,
33115,69389,8594,"John M. Olin Foundation",5701,"Donors Forum on International Affairs",5000,,2003,,
33116,69390,8594,"John M. Olin Foundation",5701,"Donors Forum on International Affairs",5000,,2003,,
33117,69391,8594,"John M. Olin Foundation",4522,"Emory University",40670,,2003,,
33118,69392,8594,"John M. Olin Foundation",4522,"Emory University",1977,,2003,,
33119,69393,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",150000,,2003,,
33120,69394,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",221000,,2003,,
33121,69395,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",20000,,2003,,
33122,69396,8594,"John M. Olin Foundation",842,"Federalist Society for Law and Public Policy Studies",135000,,2003,,
33123,69397,8594,"John M. Olin Foundation",5152,"Foreign Policy Research Institute",50000,,2003,,
33124,69398,8594,"John M. Olin Foundation",9235,"Foundation for Community and Faith Centered Enterprise",5000,,2003,,
33125,69399,8594,"John M. Olin Foundation",9235,"Foundation for Community and Faith Centered Enterprise",5000,,2003,,
33126,69400,8594,"John M. Olin Foundation",4596,"Foundation for Cultural Review",100000,,2003,,
33127,69401,8594,"John M. Olin Foundation",805,"Foundation for Research on Economics &amp; the Environment",50000,,2003,,
33128,69402,8594,"John M. Olin Foundation",849,"George Mason University",100000,,2003,,
33129,69403,8594,"John M. Olin Foundation",806,"George Mason University School of Law",200000,,2003,,
33130,69404,8594,"John M. Olin Foundation",9236,"Georgetown University Law Center",124000,,2003,,
33131,69405,8594,"John M. Olin Foundation",9201,"Harvard Law School",335000,,2003,,
33132,69406,8594,"John M. Olin Foundation",9201,"Harvard Law School",750000,,2003,,
33133,69407,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2003,,
33134,69408,8594,"John M. Olin Foundation",4353,"Harvard University",362675,,2003,,
33135,69409,8594,"John M. Olin Foundation",4353,"Harvard University",200000,,2003,,
33136,69410,8594,"John M. Olin Foundation",4353,"Harvard University",307888,,2003,,
33137,69411,8594,"John M. Olin Foundation",1226,"Hoover Institution on War Revolution and Peace",35000,,2003,,
33138,69412,8594,"John M. Olin Foundation",1226,"Hoover Institution on War Revolution and Peace",100000,,2003,,
33139,69413,8594,"John M. Olin Foundation",1463,"Hudson Institute",50000,,2003,,
33140,69414,8594,"John M. Olin Foundation",1463,"Hudson Institute",10000,,2003,,
33141,69415,8594,"John M. Olin Foundation",1463,"Hudson Institute",30000,,2003,,
33142,69416,8594,"John M. Olin Foundation",9237,"Institute for Advanced Studies in Culture",100000,,2003,,
33143,69417,8594,"John M. Olin Foundation",3943,"Institute on Religion and Public Life",100000,,2003,,
33144,69418,8594,"John M. Olin Foundation",857,"Intercollegiate Studies Institute",175000,,2003,,
33145,69419,8594,"John M. Olin Foundation",9238,"Interlochen Center for the Arts",25000,,2003,,
33146,69420,8594,"John M. Olin Foundation",9239,"John Jay College of Criminal Justice",1500,,2003,,
33147,69421,8594,"John M. Olin Foundation",1635,"Johns Hopkins University",150000,,2003,,
33148,69422,8594,"John M. Olin Foundation",7,"Landmark Legal Foundation",50000,,2003,,
33149,69423,8594,"John M. Olin Foundation",867,"Manhattan Institute for Policy Research",10000,,2003,,
33150,69424,8594,"John M. Olin Foundation",867,"Manhattan Institute for Policy Research",400000,,2003,,
33151,69425,8594,"John M. Olin Foundation",989,"Massachusetts Institute of Technology",79370,,2003,,
33152,69426,8594,"John M. Olin Foundation",989,"Massachusetts Institute of Technology",-2492,,2003,,
33153,69427,8594,"John M. Olin Foundation",1344,"National Association of Scholars",150000,,2003,,
33154,69428,8594,"John M. Olin Foundation",9240,"National Council for Adoption",1000,,2003,,
33155,69429,8594,"John M. Olin Foundation",877,"National Right to Work Legal Defense Foundation",200000,,2003,,
33156,69430,8594,"John M. Olin Foundation",4619,"New York Historical Society",2500,,2003,,
33157,69431,8594,"John M. Olin Foundation",3275,"New York University",150000,,2003,,
33158,69432,8594,"John M. Olin Foundation",1303,"Northwestern University",48750,,2003,,
33159,69433,8594,"John M. Olin Foundation",4963,"Phelps Memorial Hospital Center",10000,,2003,,
33160,69434,8594,"John M. Olin Foundation",1058,"Philanthropy Roundtable",75000,,2003,,
33161,69435,8594,"John M. Olin Foundation",4743,"Princeton University",250000,,2003,,
33162,69436,8594,"John M. Olin Foundation",5799,"Project for the New American Century",10000,,2003,,
33163,69437,8594,"John M. Olin Foundation",4028,"Radio America",20000,,2003,,
33164,69438,8594,"John M. Olin Foundation",8967,"Stanford Law School",251268,,2003,,
33165,69439,8594,"John M. Olin Foundation",8967,"Stanford Law School",251268,,2003,,
33166,69440,8594,"John M. Olin Foundation",1004,"Stanford University",49008,,2003,,
33167,69441,8594,"John M. Olin Foundation",5733,"Student Sponsor Partners",100000,,2003,,
33168,69442,8594,"John M. Olin Foundation",4058,"Syracuse University",32825,,2003,,
33169,69443,8594,"John M. Olin Foundation",22303,"Center for Individual Rights",150000,,2003,,
33170,69444,8594,"John M. Olin Foundation",812,"The Claremont Institute",100000,,2003,,
33171,69445,8594,"John M. Olin Foundation",9241,"The Founders' Association",1000,,2003,,
33172,69446,8594,"John M. Olin Foundation",810,"The Heritage Foundation",300000,,2003,,
33173,69447,8594,"John M. Olin Foundation",4632,"The Rockefeller University",100000,,2003,,
33174,69448,8594,"John M. Olin Foundation",2340,"The University of Chicago",150000,,2003,,
33175,69449,8594,"John M. Olin Foundation",2340,"The University of Chicago",25000,,2003,,
33176,69450,8594,"John M. Olin Foundation",2340,"The University of Chicago",160000,,2003,,
33177,69451,8594,"John M. Olin Foundation",2340,"The University of Chicago",236709,,2003,,
33178,69452,8594,"John M. Olin Foundation",2340,"The University of Chicago",236709,,2003,,
33179,69453,8594,"John M. Olin Foundation",4381,"The University of Chicago Law School",221000,,2003,,
33180,69454,8594,"John M. Olin Foundation",4381,"The University of Chicago Law School",221000,,2003,,
33181,69455,8594,"John M. Olin Foundation",9205,"University of California Berkeley School of Law",104550,,2003,,
33182,69456,8594,"John M. Olin Foundation",3321,"University of Houston",35079,,2003,,
33183,69457,8594,"John M. Olin Foundation",3321,"University of Houston",2032,,2003,,
33184,69458,8594,"John M. Olin Foundation",9206,"University of Michigan Law School",154000,,2003,,
33185,69459,8594,"John M. Olin Foundation",3335,"University of Virginia",75000,,2003,,
33186,69460,8594,"John M. Olin Foundation",6388,"University of Virginia School of Law",140000,,2003,,
33187,69461,8594,"John M. Olin Foundation",6388,"University of Virginia School of Law",140000,,2003,,
33188,69462,8594,"John M. Olin Foundation",9207,"USC Gould School of Law",78081,,2003,,
33189,69463,8594,"John M. Olin Foundation",898,"Washington University in St. Louis",75000,,2003,,
33190,69464,8594,"John M. Olin Foundation",5010,"Yale University",100000,,2003,,
33191,69465,8594,"John M. Olin Foundation",5010,"Yale University",50000,,2003,,
33192,69466,8594,"John M. Olin Foundation",5010,"Yale University",365716,,2003,,
33193,69467,8594,"John M. Olin Foundation",5010,"Yale University",339155,,2003,,
33194,69468,8594,"John M. Olin Foundation",5010,"Yale University",172814,,2003,,
33373,69765,8594,"John M. Olin Foundation",9286,"Academy Research and Development Institute",75000,,2002,,
33374,69766,8594,"John M. Olin Foundation",1029,"Acton Institute for the Study of Religion and Liberty",50000,,2002,,
33375,69767,8594,"John M. Olin Foundation",1322,"American Academy for Liberal Education",125000,,2002,,
33376,69768,8594,"John M. Olin Foundation",4509,"American Civil Rights Institute",150000,,2002,,
33377,69769,8594,"John M. Olin Foundation",937,"American Council of Trustees and Alumni",75000,,2002,,
33378,69770,8594,"John M. Olin Foundation",1333,"American Council on Science and Health",75000,,2002,,
33379,69771,8594,"John M. Olin Foundation",825,"American Enterprise Institute for Public Policy Research",190000,,2002,,
33380,69772,8594,"John M. Olin Foundation",825,"American Enterprise Institute for Public Policy Research",90520,,2002,,
33381,69773,8594,"John M. Olin Foundation",5432,"American Jewish Committee",60000,,2002,,
33382,69774,8594,"John M. Olin Foundation",4880,"Association of American Educators Foundation",50000,,2002,,
33383,69775,8594,"John M. Olin Foundation",9232,"Association of Graduates of the United States Military Academy",85000,,2002,,
33384,69776,8594,"John M. Olin Foundation",9287,"Association of Literary Scholars and Critics",30000,,2002,,
33385,69777,8594,"John M. Olin Foundation",9288,"Baruch College",50000,,2002,,
33386,69778,8594,"John M. Olin Foundation",3225,"Boise State University",26895,,2002,,
33387,69779,8594,"John M. Olin Foundation",4511,"Boston College",31557,,2002,,
33388,69780,8594,"John M. Olin Foundation",4511,"Boston College",39600,,2002,,
33389,69781,8594,"John M. Olin Foundation",6073,"Boston University",65417,,2002,,
33390,69782,8594,"John M. Olin Foundation",6073,"Boston University",49800,,2002,,
33391,69783,8594,"John M. Olin Foundation",1336,"Brookings Institution",124000,,2002,,
33392,69784,8594,"John M. Olin Foundation",6618,"California Institute of Technology",25600,,2002,,
33393,69785,8594,"John M. Olin Foundation",3229,"Carthage College",44762,,2002,,
33394,69786,8594,"John M. Olin Foundation",928,"Center for Equal Opportunity",165000,,2002,,
33395,69787,8594,"John M. Olin Foundation",833,"Center for Immigration Studies",50000,,2002,,
33396,69788,8594,"John M. Olin Foundation",1523,"Center for Security Policy",10000,,2002,,
33397,69789,8594,"John M. Olin Foundation",3230,"Chapman University",50000,,2002,,
33398,69790,8594,"John M. Olin Foundation",9289,"Children First America",100000,,2002,,
33399,69791,8594,"John M. Olin Foundation",6549,"City University of New York",5000,,2002,,
33400,69792,8594,"John M. Olin Foundation",5300,"Claremont Graduate University",36327,,2002,,
33401,69793,8594,"John M. Olin Foundation",802,"Claremont McKenna College",60000,,2002,,
33402,69794,8594,"John M. Olin Foundation",837,"Collegiate Network",160000,,2002,,
33403,69795,8594,"John M. Olin Foundation",9198,"Columbia Law School",225000,,2002,,
33404,69796,8594,"John M. Olin Foundation",9198,"Columbia Law School",86062,,2002,,
33405,69797,8594,"John M. Olin Foundation",4043,"Columbia University",34209,,2002,,
33406,69798,8594,"John M. Olin Foundation",839,"Competitive Enterprise Institute",30000,,2002,,
33407,69799,8594,"John M. Olin Foundation",9290,"Concord College",37463,,2002,,
33408,69800,8594,"John M. Olin Foundation",9234,"Cornell Law School",90937,,2002,,
33409,69801,8594,"John M. Olin Foundation",9234,"Cornell Law School",242500,,2002,,
33410,69802,8594,"John M. Olin Foundation",6156,"Council on Foreign Relations",200000,,2002,,
33411,69803,8594,"John M. Olin Foundation",1389,"Criminal Justice Legal Foundation",25000,,2002,,
33412,69804,8594,"John M. Olin Foundation",5701,"Donors Forum on International Affairs",10000,,2002,,
33414,69806,8594,"John M. Olin Foundation",4522,"Emory University",65248,,2002,,
33415,69807,8594,"John M. Olin Foundation",4342,"Employment Policy Foundation",25000,,2002,,
33416,69808,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",2500,,2002,,
33417,69809,8594,"John M. Olin Foundation",1578,"Ethics and Public Policy Center",75000,,2002,,
