id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
188988,260432,1938,"Walton Family Foundation",3217,"Arkansas Tech University",294000,,2012,,
188989,260433,1938,"Walton Family Foundation",17080,"Arkansas Tennis Patrons Foundation",10000,,2012,,
188990,260434,1938,"Walton Family Foundation",18079,"Armed Services YMCA",15000,,2012,,
188991,260435,1938,"Walton Family Foundation",31766,"Arts and Humanities Council of Tulsa Inc.",100000,,2012,,
188992,260436,1938,"Walton Family Foundation",17081,"Arts Center of the Ozarks",478250,,2012,,
188993,260437,1938,"Walton Family Foundation",17081,"Arts Center of the Ozarks",14000,,2012,,
188994,260438,1938,"Walton Family Foundation",31767,"Arts Council of Oklahoma City",10000,,2012,,
188995,260439,1938,"Walton Family Foundation",17082,"Aspen Center for Environmental Studies",117121,,2012,,
188996,260440,1938,"Walton Family Foundation",17083,"Aspen Valley Medical Foundation Limited",10000,,2012,,
188997,260441,1938,"Walton Family Foundation",31768,"Aspen Valley Ski-Snowboard Club Inc.",40000,,2012,,
188998,260442,1938,"Walton Family Foundation",27848,"Aspire of Green County Oklahoma",10000,,2012,,
188999,260443,1938,"Walton Family Foundation",4880,"Association of American Educators Foundation",512000,,2012,,
189000,260444,1938,"Walton Family Foundation",4880,"Association of American Educators Foundation",293184,,2012,,
189001,260445,1938,"Walton Family Foundation",31770,"Association of Latino Professionals in Finance and Accounting Foundation ",315658,,2012,,
189002,260446,1938,"Walton Family Foundation",17091,"Association of Missouri Charter Schools",326300,,2012,,
189003,260447,1938,"Walton Family Foundation",27631,"ASU Foundation for A New American University",5502500,,2012,,
189004,260448,1938,"Walton Family Foundation",31773,"Aurora Collegiate Academy Charter School ",220000,,2012,,
189005,260449,1938,"Walton Family Foundation",31655,"Barry Goldwater Institute for Public Policy Research",200000,,2012,,
189006,260450,1938,"Walton Family Foundation",17095,"Bartlesville Area Friends of the Parks Inc.",10000,,2012,,
189007,260451,1938,"Walton Family Foundation",17101,"Bayou Bartholomew Alliance",133125,,2012,,
189008,260452,1938,"Walton Family Foundation",3787,"Beacon Center of Tennessee",75000,,2012,,
189009,260453,1938,"Walton Family Foundation",27750,"Beaver Water District",43750,,2012,,
189010,260454,1938,"Walton Family Foundation",17104,"Bellwether Education Partners",185000,,2012,,
189011,260455,1938,"Walton Family Foundation",17109,"Bentonville Bella Vista Trailblazers Association Inc",1653679,,2012,,
189012,260456,1938,"Walton Family Foundation",17109,"Bentonville Bella Vista Trailblazers Association Inc",328023,,2012,,
189013,260457,1938,"Walton Family Foundation",31775,"Bentonville Child Care and Development Center",946991,,2012,,
189014,260458,1938,"Walton Family Foundation",17111,"Bentonville Public Schools",118218,,2012,,
189015,260459,1938,"Walton Family Foundation",31776,"Bentonville Public Schools Foundation",102986,,2012,,
189016,260460,1938,"Walton Family Foundation",31776,"Bentonville Public Schools Foundation",15000,,2012,,
189017,260461,1938,"Walton Family Foundation",27793,"Better Learning Communities",220000,,2012,,
189018,260462,1938,"Walton Family Foundation",17116,"Biodiversity Project",90000,,2012,,
189019,260463,1938,"Walton Family Foundation",5262,"Black Alliance for Educational Options",1114200,,2012,,
189020,260464,1938,"Walton Family Foundation",31779,"Blue Ridge School Incorporated",94940,,2012,,
189021,260465,1938,"Walton Family Foundation",19164,"Bluestem Regional Medical Development Foundation",10000,,2012,,
189022,260466,1938,"Walton Family Foundation",31780,"Bonneville Environmental Foundation",229130,,2012,,
189023,260467,1938,"Walton Family Foundation",31781,"Boston Mountain Cyclists Inc.",15000,,2012,,
189024,260468,1938,"Walton Family Foundation",17120,"Boulder Community Foundation",215000,,2012,,
189025,260469,1938,"Walton Family Foundation",19625,"Boy Scouts of America/Indian Nations Council Inc",12000,,2012,,
189026,260470,1938,"Walton Family Foundation",4180,"Boys &amp; Girls Clubs of America",25000,,2012,,
189027,260471,1938,"Walton Family Foundation",27849,"Boys and Girls Club of Bartlesville",10000,,2012,,
189028,260472,1938,"Walton Family Foundation",19632,"Boys and Girls Club of Benton County",30000,,2012,,
189029,260473,1938,"Walton Family Foundation",31783,"Boys and Girls Club of Faulkner County Arkansas Inc.",10000,,2012,,
189030,260474,1938,"Walton Family Foundation",31784,"Boys and Girls Clubs of Metropolitan Phoenix",25000,,2012,,
189031,260475,1938,"Walton Family Foundation",17130,"Brandon Burlsworth Foundation",25000,,2012,,
189032,260476,1938,"Walton Family Foundation",31785,"Bridges Public Charter School",30000,,2012,,
189033,260477,1938,"Walton Family Foundation",4886,"Brighter Choice Foundation",945000,,2012,,
189034,260478,1938,"Walton Family Foundation",31786,"Brilla College Preparatory Charter School",250000,,2012,,
189035,260479,1938,"Walton Family Foundation",1336,"Brookings Institution",666968,,2012,,
189036,260480,1938,"Walton Family Foundation",31787,"Building Excellent Schools Inc  ",3240050,,2012,,
189037,260481,1938,"Walton Family Foundation",17134,"Building Hope",1800000,,2012,,
189038,260482,1938,"Walton Family Foundation",5453,"California Academy of Sciences",630000,,2012,,
189039,260483,1938,"Walton Family Foundation",17138,"California Charter Schools Association",5000000,,2012,,
189040,260484,1938,"Walton Family Foundation",17138,"California Charter Schools Association",1150000,,2012,,
189041,260485,1938,"Walton Family Foundation",31789,"Camino Nuevo Elementary No. 3",250000,,2012,,
189042,260486,1938,"Walton Family Foundation",17142,"Camp War Eagle Inc.",4737975,,2012,,
189043,260487,1938,"Walton Family Foundation",17145,"Careity Foundation",25000,,2012,,
189044,260488,1938,"Walton Family Foundation",18675,"Carmen High School of Science and Technology",333333,,2012,,
189045,260489,1938,"Walton Family Foundation",31790,"Carpe Diem Collegiate High School - Meridian Campus",250000,,2012,,
189046,260490,1938,"Walton Family Foundation",27770,"Carpe Diem West",75000,,2012,,
189047,260491,1938,"Walton Family Foundation",31791,"Catalyst-Maria Charter",220000,,2012,,
189048,260492,1938,"Walton Family Foundation",31792,"Catholic Social Services Diocese of Little Rock",98000,,2012,,
189049,260493,1938,"Walton Family Foundation",10941,"Center for American Progress",50000,,2012,,
189050,260494,1938,"Walton Family Foundation",31793,"Center for Better Schools ",275000,,2012,,
189051,260495,1938,"Walton Family Foundation",3166,"Center for Education Reform",809209,,2012,,
189052,260496,1938,"Walton Family Foundation",31794,"Center for Planning Excellence",150000,,2012,,
189053,260497,1938,"Walton Family Foundation",17160,"Center for Rural Affairs",235000,,2012,,
189054,260498,1938,"Walton Family Foundation",4351,"Center of the American Experiment",25000,,2012,,
189055,260499,1938,"Walton Family Foundation",31795,"Centers for Youth and Families Inc.",10000,,2012,,
189056,260500,1938,"Walton Family Foundation",31796,"Central Queens Academy Charter School",250000,,2012,,
189057,260501,1938,"Walton Family Foundation",27764,"Centro Mexicano de Derecho Ambiental A.C.",125000,,2012,,
189058,260502,1938,"Walton Family Foundation",17825,"Ceres Inc",210000,,2012,,
189059,260503,1938,"Walton Family Foundation",17825,"Ceres Inc",35000,,2012,,
189060,260504,1938,"Walton Family Foundation",19644,"Challenge Foundation Academy",30000,,2012,,
189061,260505,1938,"Walton Family Foundation",27773,"Charter Board Partners",177750,,2012,,
189062,260506,1938,"Walton Family Foundation",19187,"Charter Fund Inc.",14900000,,2012,,
189063,260507,1938,"Walton Family Foundation",31799,"Charter School Growth Fund - Louisiana",2000000,,2012,,
189064,260508,1938,"Walton Family Foundation",17172,"Charter School Partners",314000,,2012,,
189065,260509,1938,"Walton Family Foundation",31801,"Children First Fund- The Chicago Public School Foundation",478380,,2012,,
189066,260510,1938,"Walton Family Foundation",4515,"Children's Scholarship Fund",8212000,,2012,,
189067,260511,1938,"Walton Family Foundation",31803,"Choate Rosemary Hall Foundation Inc.",2404500,,2012,,
189068,260512,1938,"Walton Family Foundation",31804,"Christel House DORS ",220000,,2012,,
189069,260513,1938,"Walton Family Foundation",31805,"Christian Musical Skill Center dba The Performing Arts Conservatory",30000,,2012,,
189070,260514,1938,"Walton Family Foundation",31806,"Christopher House Charter School",220000,,2012,,
189071,260515,1938,"Walton Family Foundation",17187,"Circle of Life",3001000,,2012,,
189072,260516,1938,"Walton Family Foundation",21943,"City of Fayetteville",61396,,2012,,
189073,260517,1938,"Walton Family Foundation",31807,"City of Fort Worth - Pet Adoption Program",10000,,2012,,
189074,260518,1938,"Walton Family Foundation",18698,"City of Gravette",10000,,2012,,
189075,260519,1938,"Walton Family Foundation",20788,"City of Huntsville",10000,,2012,,
189076,260520,1938,"Walton Family Foundation",27748,"City of Mesquite NV",45446,,2012,,
189077,260521,1938,"Walton Family Foundation",18704,"City of Springdale",342061,,2012,,
189078,260522,1938,"Walton Family Foundation",13491,"City Year Inc.",773000,,2012,,
189079,260523,1938,"Walton Family Foundation",13491,"City Year Inc.",350000,,2012,,
189080,260524,1938,"Walton Family Foundation",31809,"Civic Symphony of Benton County Guild Inc. aka Arkansas Philharmonic Orchestra",15000,,2012,,
189081,260525,1938,"Walton Family Foundation",27742,ClientEarth,187500,,2012,,
189082,260526,1938,"Walton Family Foundation",27742,ClientEarth,75000,,2012,,
189083,260527,1938,"Walton Family Foundation",17203,"Coalition to Restore Coastal Louisiana",150000,,2012,,
189084,260528,1938,"Walton Family Foundation",27641,"Cochise County",352500,,2012,,
189085,260529,1938,"Walton Family Foundation",17209,"College of the Ozarks",25000,,2012,,
189086,260530,1938,"Walton Family Foundation",17210,"College of Wooster",20000,,2012,,
189087,260531,1938,"Walton Family Foundation",31810,"Collegiate Academy 1",250000,,2012,,
189088,260532,1938,"Walton Family Foundation",31811,"Collegiate Academy 2",250000,,2012,,
189089,260533,1938,"Walton Family Foundation",3701,"Colorado College",2000000,,2012,,
189090,260534,1938,"Walton Family Foundation",17216,"Colorado Environmental Coalition",108690,,2012,,
189091,260535,1938,"Walton Family Foundation",17218,"Colorado League of Charter Schools",245000,,2012,,
189092,260536,1938,"Walton Family Foundation",17220,"Colorado Nonprofit Development Center",175000,,2012,,
189093,260537,1938,"Walton Family Foundation",17220,"Colorado Nonprofit Development Center",40000,,2012,,
189094,260538,1938,"Walton Family Foundation",31813,"Colorado State University Foundation",30603,,2012,,
189095,260539,1938,"Walton Family Foundation",17221,"Colorado Succeeds",100000,,2012,,
189096,260540,1938,"Walton Family Foundation",17222,"Colorado Therapeutic Riding Center Inc",10000,,2012,,
189097,260541,1938,"Walton Family Foundation",17223,"Colorado Water Trust",565000,,2012,,
189098,260542,1938,"Walton Family Foundation",17223,"Colorado Water Trust",17425,,2012,,
189099,260543,1938,"Walton Family Foundation",27782,"Colorado Watershed Assembly",10000,,2012,,
189100,260544,1938,"Walton Family Foundation",31815,"Columbia College",10000,,2012,,
189101,260545,1938,"Walton Family Foundation",31816,"Columbia University Law School",25000,,2012,,
189102,260546,1938,"Walton Family Foundation",27797,"Columbus Collegiate Academy - West Campus",220000,,2012,,
189103,260547,1938,"Walton Family Foundation",18711,"Columbus Elementary School",25000,,2012,,
189104,260548,1938,"Walton Family Foundation",31817,"Columbus Zoological Park Association - SECORE Project",50000,,2012,,
189105,260549,1938,"Walton Family Foundation",1621,"Commonwealth Foundation for Public Policy Alternatives",25000,,2012,,
189106,260550,1938,"Walton Family Foundation",31818,"Community Foundation of Jackson Hole - AKA Community Foundation of Teton Valley",105000,,2012,,
189107,260551,1938,"Walton Family Foundation",18717,"Comunidad y Biodiversidad A C",744260,,2012,,
189108,260552,1938,"Walton Family Foundation",18717,"Comunidad y Biodiversidad A C",110000,,2012,,
189109,260553,1938,"Walton Family Foundation",31820,"Connecticut Coalition for Achievement Now Inc. ",450000,,2012,,
189110,260554,1938,"Walton Family Foundation",11898,"Conservation International Foundation",5725000,,2012,,
189111,260555,1938,"Walton Family Foundation",11898,"Conservation International Foundation",4214881,,2012,,
189112,260556,1938,"Walton Family Foundation",11898,"Conservation International Foundation",12718763,,2012,,
189113,260557,1938,"Walton Family Foundation",17234,"Conservation Lands Foundation",275000,,2012,,
189114,260558,1938,"Walton Family Foundation",17235,"Consultative Group on Biological Diversity",40000,,2012,,
189115,260559,1938,"Walton Family Foundation",17239,"Cookson Hills Christian Ministries - Cookson Hills Christian School",40000,,2012,,
189116,260560,1938,"Walton Family Foundation",17240,"Cooperative Development Services",140000,,2012,,
189117,260561,1938,"Walton Family Foundation",9336,"Core Knowledge Foundation",182539,,2012,,
189118,260562,1938,"Walton Family Foundation",4008,"Cornell University",50000,,2012,,
189119,260563,1938,"Walton Family Foundation",840,"Council for Economic Education",20000,,2012,,
189120,260564,1938,"Walton Family Foundation",31822,"Create Quality Schools Total",72970575,,2012,,
189121,260565,1938,"Walton Family Foundation",17242,"Credit Counseling of Arkansas Inc",161291,,2012,,
189122,260566,1938,"Walton Family Foundation",13498,"Cristo Rey Network",920000,,2012,,
189123,260567,1938,"Walton Family Foundation",8826,"DC Preparatory Academy",199000,,2012,,
189124,260568,1938,"Walton Family Foundation",17252,"DC Public Charter School Board",498729,,2012,,
189125,260569,1938,"Walton Family Foundation",4653,"DC Public Education Fund",5919229,,2012,,
189126,260570,1938,"Walton Family Foundation",31824,"DC Scholars Academy",250000,,2012,,
189127,260571,1938,"Walton Family Foundation",17254,"Decision Point Inc.",30000,,2012,,
189128,260572,1938,"Walton Family Foundation",31825,"Delta Charter School of Math Science and Technology",30000,,2012,,
189129,260573,1938,"Walton Family Foundation",31826,"Delta Region of Arkansas and Mississippi Total",5503534,,2012,,
189130,260574,1938,"Walton Family Foundation",31827,"Democracy Prep III Charter School",250000,,2012,,
189131,260575,1938,"Walton Family Foundation",31828,"Denison ISD Education Foundation Inc.",10000,,2012,,
189132,260576,1938,"Walton Family Foundation",17258,"Denver Childrens Advocacy Center",362800,,2012,,
189133,260577,1938,"Walton Family Foundation",14371,"Denver Public Schools",218750,,2012,,
189134,260578,1938,"Walton Family Foundation",17913,"Denver Scholarship Foundation",116192,,2012,,
189135,260579,1938,"Walton Family Foundation",5748,"Desert Botanical Garden",10000,,2012,,
189136,260580,1938,"Walton Family Foundation",31832,"Dickinson State University Foundation",20000,,2012,,
189137,260581,1938,"Walton Family Foundation",13932,"Douglas County School District",300000,,2012,,
189138,260582,1938,"Walton Family Foundation",31833,"Downtown Bentonville Inc ",165135,,2012,,
189139,260583,1938,"Walton Family Foundation",31834,"Downtown Charter School Inc.",250000,,2012,,
189140,260584,1938,"Walton Family Foundation",31835,"Downtown Denver Expeditionary School",250000,,2012,,
189141,260585,1938,"Walton Family Foundation",2870,"Ducks Unlimited Inc.",202314,,2012,,
189142,260586,1938,"Walton Family Foundation",3243,"Duke University",70000,,2012,,
189143,260587,1938,"Walton Family Foundation",31836,"EAA Aviation Foundation Inc.",50000,,2012,,
189144,260588,1938,"Walton Family Foundation",27816,"Eagle County Schools",25000,,2012,,
189145,260589,1938,"Walton Family Foundation",17274,"Ecology Project International",479225,,2012,,
189146,260590,1938,"Walton Family Foundation",17274,"Ecology Project International",80000,,2012,,
189147,260591,1938,"Walton Family Foundation",17275,Ecotrust,50000,,2012,,
189148,260592,1938,"Walton Family Foundation",8663,"Editorial Projects in Education",250000,,2012,,
189149,260593,1938,"Walton Family Foundation",17280,"Education Pioneers",547928,,2012,,
189150,260594,1938,"Walton Family Foundation",17281,"Education Reform Now Inc",500000,,2012,,
189151,260595,1938,"Walton Family Foundation",31839,"Education Sector Inc.",220000,,2012,,
189152,260596,1938,"Walton Family Foundation",31840,"Education Trust-West ",360000,,2012,,
189153,260597,1938,"Walton Family Foundation",12604,"Education Writers Association",100000,,2012,,
189154,260598,1938,"Walton Family Foundation",17283,"Educational Enterprises Inc",1225000,,2012,,
189155,260599,1938,"Walton Family Foundation",31843,"Educators for Excellence ",156602,,2012,,
189156,260600,1938,"Walton Family Foundation",31844,"EdVoice Institute for Research and Education",400000,,2012,,
189157,260601,1938,"Walton Family Foundation",18740,"Elementary Institute of Science",25000,,2012,,
189158,260602,1938,"Walton Family Foundation",27799,"Empower College Prep",220000,,2012,,
189159,260603,1938,"Walton Family Foundation",28433,Enactus,150000,,2012,,
189160,260604,1938,"Walton Family Foundation",31845,"ENCORE Academy",250000,,2012,,
189161,260605,1938,"Walton Family Foundation",27628,"Endeavor Foundation",2175000,,2012,,
189162,260606,1938,"Walton Family Foundation",18747,"Environment Colorado Research and Policy Center Inc.",10000,,2012,,
189163,260607,1938,"Walton Family Foundation",31846,"Environment Total",91699578,,2012,,
189164,260608,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",1881652,,2012,,
189165,260609,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",3032300,,2012,,
189166,260610,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",20000,,2012,,
189167,260611,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",209065,,2012,,
189168,260612,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",7800000,,2012,,
189169,260613,1938,"Walton Family Foundation",7280,"Environmental Defense Fund",250000,,2012,,
189170,260614,1938,"Walton Family Foundation",31848,"Environmental Law and Policy Center of the Midwest",30000,,2012,,
189171,260615,1938,"Walton Family Foundation",6270,"Environmental Law Institute",124971,,2012,,
189172,260616,1938,"Walton Family Foundation",17288,"Environmental Working Group",227000,,2012,,
189173,260617,1938,"Walton Family Foundation",17295,"Evergreen State College Foundation",10000,,2012,,
189174,260618,1938,"Walton Family Foundation",31849,"Exalt Education ",267500,,2012,,
189175,260619,1938,"Walton Family Foundation",31849,"Exalt Education ",332500,,2012,,
189176,260620,1938,"Walton Family Foundation",31850,"Excel Academy Charter School - Boston II",250000,,2012,,
189177,260621,1938,"Walton Family Foundation",20204,"Excel Academy Public Charter School",250000,,2012,,
189178,260622,1938,"Walton Family Foundation",18757,"Excellent Education Development Inc.",250000,,2012,,
189179,260623,1938,"Walton Family Foundation",31852,"Families Empowered",400000,,2012,,
189180,260624,1938,"Walton Family Foundation",31853,"Families for Excellent Schools Inc. ",218000,,2012,,
189181,260625,1938,"Walton Family Foundation",31854,"Fannie C. Williams Charter School",250000,,2012,,
189182,260626,1938,"Walton Family Foundation",31855,"Farmington Public Schools - Farmington School District",19000,,2012,,
189183,260627,1938,"Walton Family Foundation",17304,"Fay School",10000,,2012,,
189184,260628,1938,"Walton Family Foundation",7326,"Fellowship of Christian Athletes",12500,,2012,,
189185,260629,1938,"Walton Family Foundation",31856,"Ferncliff Camp &amp; Conference Center",10000,,2012,,
189186,260630,1938,"Walton Family Foundation",17309,"FishChoice Inc",180000,,2012,,
189187,260631,1938,"Walton Family Foundation",31857,"FJC A Foundation of Donor Advised Funds - (Sarika Singh Thangde Gastal)",10000,,2012,,
189188,260632,1938,"Walton Family Foundation",27743,"Florida Charter School Alliance",168345,,2012,,
189189,260633,1938,"Walton Family Foundation",31859,"Fondo Mexicano para la Conservacion de la Naturaleza A.C.",75000,,2012,,
189190,260634,1938,"Walton Family Foundation",17314,"Fort Smith Chamber Economic Development Foundation Inc.",31250,,2012,,
189191,260635,1938,"Walton Family Foundation",17317,"Fort Worth Zoological Association Inc",50000,,2012,,
189192,260636,1938,"Walton Family Foundation",3185,"Foundation for Excellence in Education",1000000,,2012,,
189193,260637,1938,"Walton Family Foundation",17318,"Foundation for the Mid South",649416,,2012,,
189194,260638,1938,"Walton Family Foundation",27647,"Fountain Lake School District",202322,,2012,,
189195,260639,1938,"Walton Family Foundation",31863,"Four Corners School of Outdoor Education Inc.",25000,,2012,,
189196,260640,1938,"Walton Family Foundation",31864,"Freshwater Conservation - Colorado River Total",1455066,,2012,,
189197,260641,1938,"Walton Family Foundation",31865,"Freshwater Conservation - Mississippi River Total",14816672,,2012,,
189198,260642,1938,"Walton Family Foundation",31866,"Freshwater Conservation Total",29367340,,2012,,
189199,260643,1938,"Walton Family Foundation",31867,"Friedman Foundation for Educational Choice Inc. ",465000,,2012,,
189200,260644,1938,"Walton Family Foundation",4657,"Friends of Choice in Urban Schools",737434,,2012,,
189201,260645,1938,"Walton Family Foundation",27812,"Friends of Cocos Island Foundation",10000,,2012,,
189202,260646,1938,"Walton Family Foundation",11880,"Fuller Theological Seminary",10000,,2012,,
189203,260647,1938,"Walton Family Foundation",27766,"Fundacion de Beneficencia Alejandro Rojas Sierra",2185419,,2012,,
189204,260648,1938,"Walton Family Foundation",31869,"Future is Now: New Orleans Charter School",250000,,2012,,
189205,260649,1938,"Walton Family Foundation",18207,"Gals the Girls Athletic Leadership Schools",30000,,2012,,
189206,260650,1938,"Walton Family Foundation",31870,"GEE Edmonson Academy",250000,,2012,,
189207,260651,1938,"Walton Family Foundation",8609,"George W. Bush Foundation",159000,,2012,,
189208,260652,1938,"Walton Family Foundation",3249,"Georgetown University",1634419,,2012,,
189209,260653,1938,"Walton Family Foundation",3249,"Georgetown University",1035000,,2012,,
189210,260654,1938,"Walton Family Foundation",31872,"Georgia Charter Schools Association Inc.",840000,,2012,,
189211,260655,1938,"Walton Family Foundation",31873,"Georgia Family Education and Research Council Inc.",100000,,2012,,
189212,260656,1938,"Walton Family Foundation",3251,"Georgia Public Policy Foundation",135000,,2012,,
189213,260657,1938,"Walton Family Foundation",31874,"Gila Watershed Partnership of Arizona",405785,,2012,,
189214,260658,1938,"Walton Family Foundation",17339,"Gilcrease Museum Management Trust",15000,,2012,,
189215,260659,1938,"Walton Family Foundation",17340,"Girl Scouts - Diamonds of Arkansas Oklahoma and Texas",15000,,2012,,
189216,260660,1938,"Walton Family Foundation",31875,"Girl Scouts of Magic Empire Council Inc. aka Girl Scouts of Eastern Oklahoma",15000,,2012,,
189217,260661,1938,"Walton Family Foundation",17345,"Global Explorers",50000,,2012,,
189218,260662,1938,"Walton Family Foundation",17347,"Gombe School of Environment and Society-USA Inc",327650,,2012,,
189219,260663,1938,"Walton Family Foundation",27791,"Governor Dummer Academy",35000,,2012,,
189220,260664,1938,"Walton Family Foundation",31877,"Graham Primary School",220000,,2012,,
189221,260665,1938,"Walton Family Foundation",17350,"Grand Canyon River Guides",10000,,2012,,
189222,260666,1938,"Walton Family Foundation",17352,"Grand Canyon Youth",153931,,2012,,
189223,260667,1938,"Walton Family Foundation",17354,"Grand Staircase-Escalante Partners Inc",346500,,2012,,
189224,260668,1938,"Walton Family Foundation",31878,"GREAAT Schools Inc",193400,,2012,,
189225,260669,1938,"Walton Family Foundation",17360,"Greater New Orleans Development Foundation",100000,,2012,,
189226,260670,1938,"Walton Family Foundation",15850,"GreatSchools Inc.",4300000,,2012,,
189227,260671,1938,"Walton Family Foundation",17363,"Greenway Foundation Inc",25000,,2012,,
189228,260672,1938,"Walton Family Foundation",27718,"Grupo Tortuguero de las Californias A.C.",200090,,2012,,
