id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
134233,199620,16947,"William E. Simon Foundation",18030,"Team Walker",100000,,2012,,
134234,199621,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",93452,,2012,,
134235,199622,16947,"William E. Simon Foundation",17920,"Friends of Learning Community Charter School",87500,,2012,,
134236,199623,16947,"William E. Simon Foundation",17875,"Abraham House (Bronx)",75000,,2012,,
134237,199624,16947,"William E. Simon Foundation",29150,"Acton Institute for the Study of Religion and Liberty",75000,,2012,,
134238,199625,16947,"William E. Simon Foundation",867,"Manhattan Institute for Policy Research",75000,,2012,,
134239,199626,16947,"William E. Simon Foundation",17000,"New City Kids Church (Jersey City NJ)",75000,,2012,,
134240,199627,16947,"William E. Simon Foundation",1037,"Pacific Research Institute for Public Policy",75000,,2012,,
134241,199628,16947,"William E. Simon Foundation",8669,"Seton Education Partners",75000,,2012,,
134242,199629,16947,"William E. Simon Foundation",9742,"South Bronx Educational Foundation",75000,,2012,,
134243,199630,16947,"William E. Simon Foundation",29126,"The Heritage Foundation",75000,,2012,,
134244,199631,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",65000,,2012,,
134245,199632,16947,"William E. Simon Foundation",14689,"Summer Search",60000,,2012,,
134246,199633,16947,"William E. Simon Foundation",5144,"Ave Maria University",50000,,2012,,
134247,199634,16947,"William E. Simon Foundation",17888,"Boys &amp; Girls Clubs of Hudson County",50000,,2012,,
134248,199635,16947,"William E. Simon Foundation",16968,"Deerfield Academy (Deerfield MA)",50000,,2012,,
134249,199636,16947,"William E. Simon Foundation",16971,"Ethical Community Charter School (Jersey City NJ)",50000,,2012,,
134250,199637,16947,"William E. Simon Foundation",3185,"Foundation for Excellence in Education",50000,,2012,,
134251,199638,16947,"William E. Simon Foundation",17013,"Grace Church Van Vorst (Jersey City NJ)",50000,,2012,,
134252,199639,16947,"William E. Simon Foundation",7224,"Hunts Point Alliance for Children (Bronx)",50000,,2012,,
134253,199640,16947,"William E. Simon Foundation",3943,"Institute on Religion and Public Life",50000,,2012,,
134254,199641,16947,"William E. Simon Foundation",17947,"Jersey Battered Women's Service",50000,,2012,,
134255,199642,16947,"William E. Simon Foundation",9240,"National Council for Adoption",50000,,2012,,
134256,199643,16947,"William E. Simon Foundation",9240,"National Council for Adoption",50000,,2012,,
134257,199644,16947,"William E. Simon Foundation",8888,"National Council on Teacher Quality",50000,,2012,,
134258,199645,16947,"William E. Simon Foundation",29136,"National Right to Work Legal Defense Foundation",50000,,2012,,
134259,199646,16947,"William E. Simon Foundation",16975,"Newark Academy (Livingston NJ)",50000,,2012,,
134260,199647,16947,"William E. Simon Foundation",29151,"Philanthropy Roundtable",50000,,2012,,
134261,199648,16947,"William E. Simon Foundation",18001,"Roman Catholic Diocese of Bridgeport",50000,,2012,,
134262,199649,16947,"William E. Simon Foundation",27546,"Saint Peter's University",50000,,2012,,
134263,199650,16947,"William E. Simon Foundation",16985,"The Seeing Eye",50000,,2012,,
134264,199651,16947,"William E. Simon Foundation",4294,"Tri-County Scholarship Fund",50000,,2012,,
134265,199652,16947,"William E. Simon Foundation",1314,"University of Vermont",50000,,2012,,
134266,199653,16947,"William E. Simon Foundation",3335,"University of Virginia",50000,,2012,,
134267,199654,16947,"William E. Simon Foundation",17000,"New City Kids Church (Jersey City NJ)",40000,,2012,,
134268,199655,16947,"William E. Simon Foundation",17010,"Taproot Foundation New York",39000,,2012,,
134269,199656,16947,"William E. Simon Foundation",27547,"Icahn Charter School 1 (Bronx)",35000,,2012,,
134270,199657,16947,"William E. Simon Foundation",17959,"Madison Square Boys &amp; Girls Clubs",35000,,2012,,
134271,199658,16947,"William E. Simon Foundation",4515,"Children's Scholarship Fund",30000,,2012,,
134272,199659,16947,"William E. Simon Foundation",17906,"Community Foundation of New Jersey",30000,,2012,,
134273,199660,16947,"William E. Simon Foundation",27548,"Educators 4 Excellence",30000,,2012,,
134274,199661,16947,"William E. Simon Foundation",17918,"Family Life Academy Charter School (Bronx)",30000,,2012,,
134275,199662,16947,"William E. Simon Foundation",7224,"Hunts Point Alliance for Children (Bronx)",30000,,2012,,
134276,199663,16947,"William E. Simon Foundation",17959,"Madison Square Boys &amp; Girls Clubs",30000,,2012,,
134277,199664,16947,"William E. Simon Foundation",17976,"New England College",30000,,2012,,
134278,199665,16947,"William E. Simon Foundation",18007,"Saint Ignatius School (Bronx)",30000,,2012,,
134279,199666,16947,"William E. Simon Foundation",16977,"Vroom Street Church (Jersey City NJ)",29000,,2012,,
134280,199667,16947,"William E. Simon Foundation",16987,"Soaring Heights Charter School (Jersey City NJ)",25250,,2012,,
134281,199668,16947,"William E. Simon Foundation",16960,"All Hallows High School (Bronx NY)",25000,,2012,,
134282,199669,16947,"William E. Simon Foundation",1094,"American Spectator Foundation",25000,,2012,,
134283,199670,16947,"William E. Simon Foundation",5144,"Ave Maria University",25000,,2012,,
134284,199671,16947,"William E. Simon Foundation",17883,"Berklee College of Music",25000,,2012,,
134285,199672,16947,"William E. Simon Foundation",17894,"Cape Cod Museum of Natural History",25000,,2012,,
134286,199673,16947,"William E. Simon Foundation",17894,"Cape Cod Museum of Natural History",25000,,2012,,
134287,199674,16947,"William E. Simon Foundation",17906,"Community Foundation of New Jersey",25000,,2012,,
134288,199675,16947,"William E. Simon Foundation",17906,"Community Foundation of New Jersey",25000,,2012,,
134289,199676,16947,"William E. Simon Foundation",17908,"Court Appointed Special Advocates of Morris and Sussex Counties",25000,,2012,,
134290,199677,16947,"William E. Simon Foundation",27549,"Domus Foundation",25000,,2012,,
134291,199678,16947,"William E. Simon Foundation",16971,"Ethical Community Charter School (Jersey City NJ)",25000,,2012,,
134292,199679,16947,"William E. Simon Foundation",27550,"Diocese of Metuchen",25000,,2012,,
134293,199680,16947,"William E. Simon Foundation",16972,"First Choice Women's Resource Centers (Morristown NJ)",25000,,2012,,
134294,199681,16947,"William E. Simon Foundation",16972,"First Choice Women's Resource Centers (Morristown NJ)",25000,,2012,,
134295,199682,16947,"William E. Simon Foundation",17923,"Frost Valley YMCA",25000,,2012,,
134296,199683,16947,"William E. Simon Foundation",20705,"Girls Educational and Mentoring Services",25000,,2012,,
134297,199684,16947,"William E. Simon Foundation",17928,"Good Grief",25000,,2012,,
134298,199685,16947,"William E. Simon Foundation",17933,"Hamilton College (New York)",25000,,2012,,
134299,199686,16947,"William E. Simon Foundation",17933,"Hamilton College (New York)",25000,,2012,,
134300,199687,16947,"William E. Simon Foundation",17939,"Homeless Solutions",25000,,2012,,
134301,199688,16947,"William E. Simon Foundation",17943,"Icahn Charter School 2 (Bronx)",25000,,2012,,
134302,199689,16947,"William E. Simon Foundation",4064,"Injured Marine Semper Fi Fund",25000,,2012,,
134303,199690,16947,"William E. Simon Foundation",27551,"International Education Foundation (Mount Laurel NJ)",25000,,2012,,
134304,199691,16947,"William E. Simon Foundation",18574,"Kent Place School",25000,,2012,,
134305,199692,16947,"William E. Simon Foundation",867,"Manhattan Institute for Policy Research",25000,,2012,,
134306,199693,16947,"William E. Simon Foundation",867,"Manhattan Institute for Policy Research",25000,,2012,,
134307,199694,16947,"William E. Simon Foundation",17960,"Massachusetts Audubon Society",25000,,2012,,
134308,199695,16947,"William E. Simon Foundation",17960,"Massachusetts Audubon Society",25000,,2012,,
134309,199696,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",25000,,2012,,
134310,199697,16947,"William E. Simon Foundation",17976,"New England College",25000,,2012,,
134311,199698,16947,"William E. Simon Foundation",16986,"Saint Dominic Academy (Jersey City NJ)",25000,,2012,,
134312,199699,16947,"William E. Simon Foundation",27546,"Saint Peter's University",25000,,2012,,
134313,199700,16947,"William E. Simon Foundation",27552,"Saint Philip's Academy (Newark NJ)",25000,,2012,,
134314,199701,16947,"William E. Simon Foundation",8669,"Seton Education Partners",25000,,2012,,
134315,199702,16947,"William E. Simon Foundation",18022,"St. Vincent de Paul Society of Marin County",25000,,2012,,
134316,199703,16947,"William E. Simon Foundation",17008,"Stevens Cooperative School (Hoboken NJ)",25000,,2012,,
134317,199704,16947,"William E. Simon Foundation",27553,"The Children's Aid Society",25000,,2012,,
134318,199705,16947,"William E. Simon Foundation",16985,"The Seeing Eye",25000,,2012,,
134319,199706,16947,"William E. Simon Foundation",9885,"Thomas B. Fordham Institute",25000,,2012,,
134320,199707,16947,"William E. Simon Foundation",27554,"Trinitas Health Foundation",25000,,2012,,
134321,199708,16947,"William E. Simon Foundation",1502,"University of California Los Angeles",25000,,2012,,
134322,199709,16947,"William E. Simon Foundation",4559,"University of Notre Dame",25000,,2012,,
134323,199710,16947,"William E. Simon Foundation",16980,"Women Rising Inc.",25000,,2012,,
134324,199711,16947,"William E. Simon Foundation",27555,"Woodrow Wilson National Fellowship Foundation",25000,,2012,,
134325,199712,16947,"William E. Simon Foundation",27556,"Golden Door Charter School (Jersey City NJ)",22000,,2012,,
134326,199713,16947,"William E. Simon Foundation",13492,"Collegiate Cultural Foundation",20000,,2012,,
134327,199714,16947,"William E. Simon Foundation",13492,"Collegiate Cultural Foundation",20000,,2012,,
134328,199715,16947,"William E. Simon Foundation",17919,"Far Hills Country Day School",20000,,2012,,
134329,199716,16947,"William E. Simon Foundation",16981,"First Presbyterian Church (New Vernon NJ)",20000,,2012,,
134330,199717,16947,"William E. Simon Foundation",16981,"First Presbyterian Church (New Vernon NJ)",20000,,2012,,
134331,199718,16947,"William E. Simon Foundation",3942,"Institute for American Values",20000,,2012,,
134332,199719,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",20000,,2012,,
134333,199720,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",20000,,2012,,
134334,199721,16947,"William E. Simon Foundation",16993,"Morristown-Beard School (Morristown NJ)",20000,,2012,,
134335,199722,16947,"William E. Simon Foundation",17976,"New England College",20000,,2012,,
134336,199723,16947,"William E. Simon Foundation",16975,"Newark Academy (Livingston NJ)",20000,,2012,,
134337,199724,16947,"William E. Simon Foundation",27557,"Nova Southeastern University",20000,,2012,,
134338,199725,16947,"William E. Simon Foundation",18591,"Part of the Solution",20000,,2012,,
134339,199726,16947,"William E. Simon Foundation",1219,"University of Rochester",20000,,2012,,
134340,199727,16947,"William E. Simon Foundation",1314,"University of Vermont",20000,,2012,,
134341,199728,16947,"William E. Simon Foundation",16979,"Wyoming Presbyterian Church (Millburn NJ)",20000,,2012,,
134342,199729,16947,"William E. Simon Foundation",18604,"Saint Peter's Preparatory School",19040,,2012,,
134343,199730,16947,"William E. Simon Foundation",17929,"Good Shepherd Services (New York City)",15100,,2012,,
134344,199731,16947,"William E. Simon Foundation",16962,"Big Brothers Big Sisters of Morris Bergen Passaic &amp; Sussex",15000,,2012,,
134345,199732,16947,"William E. Simon Foundation",17899,"Chaplaincy Program Of Morris County Correctional Facility",15000,,2012,,
134346,199733,16947,"William E. Simon Foundation",27549,"Domus Foundation",15000,,2012,,
134347,199734,16947,"William E. Simon Foundation",17926,"Girl Scouts of Greater New York",15000,,2012,,
134348,199735,16947,"William E. Simon Foundation",17927,"Gladney Center for Adoption",15000,,2012,,
134349,199736,16947,"William E. Simon Foundation",17932,"Greenwich Country Day School",15000,,2012,,
134350,199737,16947,"William E. Simon Foundation",5406,"Hispanic Council for Reform and Educational Options",15000,,2012,,
134351,199738,16947,"William E. Simon Foundation",1463,"Hudson Institute",15000,,2012,,
134352,199739,16947,"William E. Simon Foundation",27558,"Icahn Charter School 6 (Bronx)",15000,,2012,,
134353,199740,16947,"William E. Simon Foundation",17946,"Interfaith Food Pantry",15000,,2012,,
134354,199741,16947,"William E. Simon Foundation",16975,"Newark Academy (Livingston NJ)",15000,,2012,,
134355,199742,16947,"William E. Simon Foundation",18004,"Roots &amp; Wings Foundation",15000,,2012,,
134356,199743,16947,"William E. Simon Foundation",3294,"Seton Hall University",15000,,2012,,
134357,199744,16947,"William E. Simon Foundation",19980,"South Bronx Classical Charter School",15000,,2012,,
134358,199745,16947,"William E. Simon Foundation",27559,"Ramapo for Children",13000,,2012,,
134359,199746,16947,"William E. Simon Foundation",16972,"First Choice Women's Resource Centers (Morristown NJ)",12500,,2012,,
134360,199747,16947,"William E. Simon Foundation",16972,"First Choice Women's Resource Centers (Morristown NJ)",12500,,2012,,
134361,199748,16947,"William E. Simon Foundation",27560,"Skating Club of Morris",11000,,2012,,
134362,199749,16947,"William E. Simon Foundation",17881,"Assumption College for Sisters",10000,,2012,,
134363,199750,16947,"William E. Simon Foundation",27296,"City Seminary of New York",10000,,2012,,
134364,199751,16947,"William E. Simon Foundation",4519,"Common Sense Institute of New Jersey",10000,,2012,,
134365,199752,16947,"William E. Simon Foundation",17907,"Community Soup Kitchen of Morristown",10000,,2012,,
134366,199753,16947,"William E. Simon Foundation",27561,"Eva's Kitchen and Sheltering Program",10000,,2012,,
134367,199754,16947,"William E. Simon Foundation",18556,"Family ReEntry",10000,,2012,,
134368,199755,16947,"William E. Simon Foundation",17932,"Greenwich Country Day School",10000,,2012,,
134369,199756,16947,"William E. Simon Foundation",17939,"Homeless Solutions",10000,,2012,,
134370,199757,16947,"William E. Simon Foundation",27562,"Icahn School of Medicine at Mount Sinai",10000,,2012,,
134371,199758,16947,"William E. Simon Foundation",17953,"LAMP Ministries (Bronx)",10000,,2012,,
134372,199759,16947,"William E. Simon Foundation",867,"Manhattan Institute for Policy Research",10000,,2012,,
134373,199760,16947,"William E. Simon Foundation",16990,"Marin Montessori School (Corte Madera CA)",10000,,2012,,
134374,199761,16947,"William E. Simon Foundation",4955,"National Urban Squash and Education Association",10000,,2012,,
134375,199762,16947,"William E. Simon Foundation",17975,"New Canaan Congregational Church (New Canaan CT)",10000,,2012,,
134376,199763,16947,"William E. Simon Foundation",27563,"One Gift",10000,,2012,,
134377,199764,16947,"William E. Simon Foundation",4169,"Parents Television Council",10000,,2012,,
134378,199765,16947,"William E. Simon Foundation",27564,"The Philanthropic Enterprise",10000,,2012,,
134379,199766,16947,"William E. Simon Foundation",29151,"Philanthropy Roundtable",10000,,2012,,
134380,199767,16947,"William E. Simon Foundation",17989,"Pingry School",10000,,2012,,
134381,199768,16947,"William E. Simon Foundation",17003,"Preschool Advantage (Morris Plains NJ)",10000,,2012,,
134382,199769,16947,"William E. Simon Foundation",1306,"Rutgers University",10000,,2012,,
134383,199770,16947,"William E. Simon Foundation",18019,"Sound Body Sound Mind",10000,,2012,,
134384,199771,16947,"William E. Simon Foundation",5509,"Sovereign Military Order of Malta",10000,,2012,,
134385,199772,16947,"William E. Simon Foundation",27565,"Stanwich Congregational Church",10000,,2012,,
134386,199773,16947,"William E. Simon Foundation",18024,"Student Partner Alliance",10000,,2012,,
134387,199774,16947,"William E. Simon Foundation",5733,"Student Sponsor Partners",10000,,2012,,
134388,199775,16947,"William E. Simon Foundation",14689,"Summer Search",10000,,2012,,
134389,199776,16947,"William E. Simon Foundation",14689,"Summer Search",10000,,2012,,
134390,199777,16947,"William E. Simon Foundation",25183,"Becket Fund for Religious Liberty",10000,,2012,,
134391,199778,16947,"William E. Simon Foundation",1219,"University of Rochester",10000,,2012,,
134392,199779,16947,"William E. Simon Foundation",27566,"Willow Creek Foundation",10000,,2012,,
134393,199780,16947,"William E. Simon Foundation",27567,"Buoniconti Fund to Cure Paralysis",8500,,2012,,
134394,199781,16947,"William E. Simon Foundation",22291,"Arts Council of the Morris Area",7500,,2012,,
134395,199782,16947,"William E. Simon Foundation",17907,"Community Soup Kitchen of Morristown",7500,,2012,,
134396,199783,16947,"William E. Simon Foundation",17915,"Endometriosis Association",7500,,2012,,
134397,199784,16947,"William E. Simon Foundation",16993,"Morristown-Beard School (Morristown NJ)",7500,,2012,,
134398,199785,16947,"William E. Simon Foundation",13180,"Vassar College",7500,,2012,,
134399,199786,16947,"William E. Simon Foundation",27568,"Voices UnBroken",7500,,2012,,
134400,199787,16947,"William E. Simon Foundation",17000,"New City Kids Church (Jersey City NJ)",6000,,2012,,
134401,199788,16947,"William E. Simon Foundation",27569,"United States Tennis Association",6000,,2012,,
134402,199789,16947,"William E. Simon Foundation",18528,"AIDS Alive",5000,,2012,,
134403,199790,16947,"William E. Simon Foundation",27570,"All Stars Project",5000,,2012,,
134404,199791,16947,"William E. Simon Foundation",2814,AmeriCares,5000,,2012,,
134405,199792,16947,"William E. Simon Foundation",7541,"Boy Scouts of America-Greater New York Councils",5000,,2012,,
134406,199793,16947,"William E. Simon Foundation",17890,"Boys &amp; Girls Clubs of Newark",5000,,2012,,
134407,199794,16947,"William E. Simon Foundation",27571,"Bridge the Gap College Prep",5000,,2012,,
134408,199795,16947,"William E. Simon Foundation",27572,"Cape Cod Symphony Orchestr",5000,,2012,,
134409,199796,16947,"William E. Simon Foundation",17896,"Catholic Charities of Los Angeles",5000,,2012,,
134410,199797,16947,"William E. Simon Foundation",1809,"Catholic Relief Services",5000,,2012,,
134411,199798,16947,"William E. Simon Foundation",8968,"Charter School Growth Fund",5000,,2012,,
134412,199799,16947,"William E. Simon Foundation",22488,"Children On the Green",5000,,2012,,
134413,199800,16947,"William E. Simon Foundation",27573,"City Squash",5000,,2012,,
134414,199801,16947,"William E. Simon Foundation",16967,"Community Preparatory School (Providence RI)",5000,,2012,,
134415,199802,16947,"William E. Simon Foundation",27574,"Connecticut Coalition for Achievement Now",5000,,2012,,
134416,199803,16947,"William E. Simon Foundation",19050,"Covenant House California",5000,,2012,,
134417,199804,16947,"William E. Simon Foundation",16970,"Down the Block Inc.",5000,,2012,,
134418,199805,16947,"William E. Simon Foundation",18555,"Elizabeth Coalition to House the Homeless",5000,,2012,,
134419,199806,16947,"William E. Simon Foundation",17916,"Essex County Court Appointed Special Advocate",5000,,2012,,
134420,199807,16947,"William E. Simon Foundation",27575,"Evan B. Donaldson Adoption Institute",5000,,2012,,
134421,199808,16947,"William E. Simon Foundation",5532,"Excellent Education for Everyone",5000,,2012,,
134422,199809,16947,"William E. Simon Foundation",17919,"Far Hills Country Day School",5000,,2012,,
134423,199810,16947,"William E. Simon Foundation",842,"Federalist Society for Law and Public Policy Studies",5000,,2012,,
134424,199811,16947,"William E. Simon Foundation",16981,"First Presbyterian Church (New Vernon NJ)",5000,,2012,,
134425,199812,16947,"William E. Simon Foundation",29263,"Foundation for Cultural Review",5000,,2012,,
134426,199813,16947,"William E. Simon Foundation",16982,"From Houses to Homes-Guatemala Inc.",5000,,2012,,
134427,199814,16947,"William E. Simon Foundation",7556,"Good Counsel",5000,,2012,,
134428,199815,16947,"William E. Simon Foundation",17930,"Grace Outreach (Bronx NY)",5000,,2012,,
134429,199816,16947,"William E. Simon Foundation",18792,GuideStar,5000,,2012,,
134430,199817,16947,"William E. Simon Foundation",18564,"Harding Township Educational Foundation",5000,,2012,,
134431,199818,16947,"William E. Simon Foundation",27576,"Heath Village Retirement Community",5000,,2012,,
134432,199819,16947,"William E. Simon Foundation",16983,"Homeless Prenatal Program Inc.",5000,,2012,,
134433,199820,16947,"William E. Simon Foundation",17939,"Homeless Solutions",5000,,2012,,
134434,199821,16947,"William E. Simon Foundation",19941,"Hospice of the Comforter",5000,,2012,,
134435,199822,16947,"William E. Simon Foundation",25531,"Hurricane Sandy New Jersey Relief Fund",5000,,2012,,
134436,199823,16947,"William E. Simon Foundation",7451,"Inner-City Scholarship Fund",5000,,2012,,
134437,199824,16947,"William E. Simon Foundation",7451,"Inner-City Scholarship Fund",5000,,2012,,
134438,199825,16947,"William E. Simon Foundation",17949,"John Taylor Babbitt Foundation",5000,,2012,,
134439,199826,16947,"William E. Simon Foundation",9105,KQED,5000,,2012,,
134440,199827,16947,"William E. Simon Foundation",9004,"Lantos Foundation for Human Rights and Justice",5000,,2012,,
134441,199828,16947,"William E. Simon Foundation",22350,"Madison Area YMCA",5000,,2012,,
134442,199829,16947,"William E. Simon Foundation",27577,"Marin General Hospital",5000,,2012,,
134443,199830,16947,"William E. Simon Foundation",16991,"Market Street Mission (Morristown NJ)",5000,,2012,,
134444,199831,16947,"William E. Simon Foundation",27578,"Mission Dolores Academy (San Francisco)",5000,,2012,,
134445,199832,16947,"William E. Simon Foundation",19064,"Morris Museum",5000,,2012,,
134446,199833,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",5000,,2012,,
134447,199834,16947,"William E. Simon Foundation",1331,"Mount Vernon Ladies' Association",5000,,2012,,
134448,199835,16947,"William E. Simon Foundation",17001,"Mustard Seed School (Hoboken NJ)",5000,,2012,,
134449,199836,16947,"William E. Simon Foundation",9240,"National Council for Adoption",5000,,2012,,
134450,199837,16947,"William E. Simon Foundation",19066,"National Eating Disorders Association",5000,,2012,,
134451,199838,16947,"William E. Simon Foundation",17973,"National Pancreas Foundation",5000,,2012,,
134452,199839,16947,"William E. Simon Foundation",17975,"New Canaan Congregational Church (New Canaan CT)",5000,,2012,,
134453,199840,16947,"William E. Simon Foundation",19068,"New Jersey SEEDS",5000,,2012,,
134454,199841,16947,"William E. Simon Foundation",9801,"New York University Stern School of Business",5000,,2012,,
134455,199842,16947,"William E. Simon Foundation",16975,"Newark Academy (Livingston NJ)",5000,,2012,,
134456,199843,16947,"William E. Simon Foundation",27579,"Northern Light School",5000,,2012,,
134457,199844,16947,"William E. Simon Foundation",27563,"One Gift",5000,,2012,,
134458,199845,16947,"William E. Simon Foundation",27563,"One Gift",5000,,2012,,
134459,199846,16947,"William E. Simon Foundation",5397,"Operation Smile",5000,,2012,,
134460,199847,16947,"William E. Simon Foundation",27580,"Paper Mill Playhouse",5000,,2012,,
134461,199848,16947,"William E. Simon Foundation",27581,"Parents Education Network",5000,,2012,,
134462,199849,16947,"William E. Simon Foundation",17985,"Park Performing Arts Center",5000,,2012,,
134463,199850,16947,"William E. Simon Foundation",5217,"Prison Fellowship Ministries",5000,,2012,,
134464,199851,16947,"William E. Simon Foundation",27582,"Providence Cristo Rey High School",5000,,2012,,
134465,199852,16947,"William E. Simon Foundation",27583,"Raphael House",5000,,2012,,
134466,199853,16947,"William E. Simon Foundation",8632,"Richard Nixon Foundation",5000,,2012,,
134467,199854,16947,"William E. Simon Foundation",18620,"The Ritter Center",5000,,2012,,
134468,199855,16947,"William E. Simon Foundation",9409,"Roman Catholic Archdiocese of Newark",5000,,2012,,
134469,199856,16947,"William E. Simon Foundation",18006,"Saint Hubert's Animal Welfare Center",5000,,2012,,
134470,199857,16947,"William E. Simon Foundation",27584,"Saint Luke School (Bronx)",5000,,2012,,
134471,199858,16947,"William E. Simon Foundation",16955,"Saint Nicholas School",5000,,2012,,
134472,199859,16947,"William E. Simon Foundation",3294,"Seton Hall University",5000,,2012,,
134473,199860,16947,"William E. Simon Foundation",27585,"Silicon Schools Fund",5000,,2012,,
134474,199861,16947,"William E. Simon Foundation",27586,"South Bronx United",5000,,2012,,
134475,199862,16947,"William E. Simon Foundation",18023,StreetSquash,5000,,2012,,
134476,199863,16947,"William E. Simon Foundation",18023,StreetSquash,5000,,2012,,
134477,199864,16947,"William E. Simon Foundation",5733,"Student Sponsor Partners",5000,,2012,,
134478,199865,16947,"William E. Simon Foundation",27587,"The Citizens Campaign",5000,,2012,,
134479,199866,16947,"William E. Simon Foundation",27587,"The Citizens Campaign",5000,,2012,,
134480,199867,16947,"William E. Simon Foundation",4294,"Tri-County Scholarship Fund",5000,,2012,,
134481,199868,16947,"William E. Simon Foundation",27588,"Willow Tree Inc.",5000,,2012,,
134482,199869,16947,"William E. Simon Foundation",9404,"Morristown Memorial Health Foundation",4000,,2012,,
134483,199870,16947,"William E. Simon Foundation",19551,"Hudson Catholic Regional High School (Jersey City NJ)",3750,,2012,,
134484,199871,16947,"William E. Simon Foundation",7640,"New York Road Runners",3600,,2012,,
134485,199872,16947,"William E. Simon Foundation",17907,"Community Soup Kitchen of Morristown",3500,,2012,,
134486,199873,16947,"William E. Simon Foundation",17000,"New City Kids Church (Jersey City NJ)",3500,,2012,,
134487,199874,16947,"William E. Simon Foundation",27580,"Paper Mill Playhouse",3500,,2012,,
134488,199875,16947,"William E. Simon Foundation",17998,"Restore New York",3500,,2012,,
134489,199876,16947,"William E. Simon Foundation",17876,"Access Youth Academy",2500,,2012,,
134490,199877,16947,"William E. Simon Foundation",16959,"ALFRE Inc.",2500,,2012,,
134491,199878,16947,"William E. Simon Foundation",1453,"American Cancer Society",2500,,2012,,
134492,199879,16947,"William E. Simon Foundation",947,"American Red Cross",2500,,2012,,
134493,199880,16947,"William E. Simon Foundation",17882,"Baby Buggy",2500,,2012,,
134494,199881,16947,"William E. Simon Foundation",4511,"Boston College",2500,,2012,,
134495,199882,16947,"William E. Simon Foundation",6849,"Catholic Education Foundation",2500,,2012,,
134496,199883,16947,"William E. Simon Foundation",6849,"Catholic Education Foundation",2500,,2012,,
