id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
133553,198909,6064,"Earhart Foundation",27361,"Aurelian Craiutu",23782,,2012,,
133554,198910,6064,"Earhart Foundation",27362,"Cameron B. O'Bannon",23750,,2012,,
133555,198911,6064,"Earhart Foundation",3249,"Georgetown University",23750,,2012,,
133556,198912,6064,"Earhart Foundation",5081,"Michigan Colleges Foundation",23100,,2012,,
133557,198913,6064,"Earhart Foundation",4559,"University of Notre Dame",22750,,2012,,
133558,198914,6064,"Earhart Foundation",1554,"University of Arizona",22665,,2012,,
133559,198915,6064,"Earhart Foundation",5300,"Claremont Graduate University",22174,,2012,,
133560,198916,6064,"Earhart Foundation",27363,"Westminster Institute",22000,,2012,,
133561,198917,6064,"Earhart Foundation",4511,"Boston College",21473,,2012,,
133562,198918,6064,"Earhart Foundation",3243,"Duke University",21250,,2012,,
133563,198919,6064,"Earhart Foundation",4559,"University of Notre Dame",21250,,2012,,
133564,198920,6064,"Earhart Foundation",1597,"University of Pennsylvania",21000,,2012,,
133565,198921,6064,"Earhart Foundation",27364,"David B. Skarbek",20500,,2012,,
133566,198922,6064,"Earhart Foundation",4559,"University of Notre Dame",20500,,2012,,
133567,198923,6064,"Earhart Foundation",4511,"Boston College",20423,,2012,,
133568,198924,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",20000,,2012,,
133569,198925,6064,"Earhart Foundation",1578,"Ethics and Public Policy Center",20000,,2012,,
133570,198926,6064,"Earhart Foundation",27365,"Gerard V. Bradley",20000,,2012,,
133571,198927,6064,"Earhart Foundation",27366,"James R. Otteson",20000,,2012,,
133572,198928,6064,"Earhart Foundation",4533,"Jerusalem Institute for Market Studies",20000,,2012,,
133573,198929,6064,"Earhart Foundation",4614,"National Affairs",20000,,2012,,
133574,198930,6064,"Earhart Foundation",6189,"Paul H. Nitze School of Advanced International Studies",20000,,2012,,
133575,198931,6064,"Earhart Foundation",6586,"Ronald Coase Institute",20000,,2012,,
133576,198932,6064,"Earhart Foundation",1166,"Victims of Communism Memorial Foundation",20000,,2012,,
133577,198933,6064,"Earhart Foundation",1554,"University of Arizona",19961,,2012,,
133578,198934,6064,"Earhart Foundation",4511,"Boston College",19928,,2012,,
133579,198935,6064,"Earhart Foundation",4511,"Boston College",19928,,2012,,
133580,198936,6064,"Earhart Foundation",27367,"Geneive Abdo",19850,,2012,,
133581,198937,6064,"Earhart Foundation",849,"George Mason University",19132,,2012,,
133582,198938,6064,"Earhart Foundation",849,"George Mason University",19132,,2012,,
133583,198939,6064,"Earhart Foundation",885,"Tax Foundation",19000,,2012,,
133584,198940,6064,"Earhart Foundation",6356,"Edward J. Lopez",18900,,2012,,
133585,198941,6064,"Earhart Foundation",849,"George Mason University",18652,,2012,,
133586,198942,6064,"Earhart Foundation",27368,"Paul A. Macdonald Jr.",18500,,2012,,
133587,198943,6064,"Earhart Foundation",808,"Hillsdale College",18255,,2012,,
133588,198944,6064,"Earhart Foundation",5300,"Claremont Graduate University",18058,,2012,,
133589,198945,6064,"Earhart Foundation",3243,"Duke University",18000,,2012,,
133590,198946,6064,"Earhart Foundation",1312,"University of Texas at Austin",17568,,2012,,
133591,198947,6064,"Earhart Foundation",22755,"Catherine H. Zuckert",17500,,2012,,
133592,198948,6064,"Earhart Foundation",3700,"Critical Review Foundation",17500,,2012,,
133593,198949,6064,"Earhart Foundation",3700,"Critical Review Foundation",17500,,2012,,
133594,198950,6064,"Earhart Foundation",22771,"James Turner",17500,,2012,,
133595,198951,6064,"Earhart Foundation",22784,"Robert G. Ingram",17500,,2012,,
133596,198952,6064,"Earhart Foundation",27369,"Sebastian Rosato",17500,,2012,,
133597,198953,6064,"Earhart Foundation",27370,"Timur Kuran",17500,,2012,,
133598,198954,6064,"Earhart Foundation",1228,"University of Dallas",17390,,2012,,
133599,198955,6064,"Earhart Foundation",27371,"Joseph R. Fornieri",17000,,2012,,
133600,198956,6064,"Earhart Foundation",1464,"Louisiana State University",16511,,2012,,
133601,198957,6064,"Earhart Foundation",1312,"University of Texas at Austin",16487,,2012,,
133602,198958,6064,"Earhart Foundation",3689,"Northern Illinois University",16360,,2012,,
133603,198959,6064,"Earhart Foundation",1228,"University of Dallas",15860,,2012,,
133604,198960,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",15000,,2012,,
133605,198961,6064,"Earhart Foundation",842,"Federalist Society for Law and Public Policy Studies",15000,,2012,,
133606,198962,6064,"Earhart Foundation",842,"Federalist Society for Law and Public Policy Studies",15000,,2012,,
133607,198963,6064,"Earhart Foundation",6090,"Howard Center for Family Religion and Society",15000,,2012,,
133608,198964,6064,"Earhart Foundation",27372,"James Smyth",15000,,2012,,
133609,198965,6064,"Earhart Foundation",27373,"Jepson School of Leadership Studies",15000,,2012,,
133610,198966,6064,"Earhart Foundation",29151,"Philanthropy Roundtable",15000,,2012,,
133611,198967,6064,"Earhart Foundation",6245,"Robert R. Reilly",15000,,2012,,
133612,198968,6064,"Earhart Foundation",27374,"Steven E. Rhoads",15000,,2012,,
133613,198969,6064,"Earhart Foundation",812,"The Claremont Institute",15000,,2012,,
133614,198970,6064,"Earhart Foundation",6255,"The Historical Society",15000,,2012,,
133615,198971,6064,"Earhart Foundation",6133,"University of Reading",15000,,2012,,
133616,198972,6064,"Earhart Foundation",27375,"Victoria Tin-bor Hui",15000,,2012,,
133617,198973,6064,"Earhart Foundation",27376,"Costica Bradatan",14500,,2012,,
133618,198974,6064,"Earhart Foundation",6333,"Thomas S. Kidd",14285,,2012,,
133619,198975,6064,"Earhart Foundation",27377,"C. William Walldorf Jr.",14000,,2012,,
133620,198976,6064,"Earhart Foundation",27378,"Carlo Lancellotti",14000,,2012,,
133621,198977,6064,"Earhart Foundation",6428,"Gary D. Libecap",14000,,2012,,
133622,198978,6064,"Earhart Foundation",29159,"Institute for Humane Studies",14000,,2012,,
133623,198979,6064,"Earhart Foundation",4633,"The Ryan Foundation",14000,,2012,,
133624,198980,6064,"Earhart Foundation",6073,"Boston University",13604,,2012,,
133625,198981,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",13500,,2012,,
133626,198982,6064,"Earhart Foundation",3275,"New York University",13481,,2012,,
133627,198983,6064,"Earhart Foundation",1228,"University of Dallas",13460,,2012,,
133628,198984,6064,"Earhart Foundation",22773,"Joseph M. Bessette",13200,,2012,,
133629,198985,6064,"Earhart Foundation",6077,"Citizens Research Council of Michigan",12762,,2012,,
133630,198986,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",12720,,2012,,
133631,198987,6064,"Earhart Foundation",29150,"Acton Institute for the Study of Religion and Liberty",12500,,2012,,
133632,198988,6064,"Earhart Foundation",29150,"Acton Institute for the Study of Religion and Liberty",12500,,2012,,
133633,198989,6064,"Earhart Foundation",29155,"American Islamic Congress",12500,,2012,,
133634,198990,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",12500,,2012,,
133635,198991,6064,"Earhart Foundation",6071,"Blackfriars Hall University of Oxford",12500,,2012,,
133636,198992,6064,"Earhart Foundation",6071,"Blackfriars Hall University of Oxford",12500,,2012,,
133637,198993,6064,"Earhart Foundation",887,"Cato Institute",12500,,2012,,
133638,198994,6064,"Earhart Foundation",6416,"Charles R. Bambach",12500,,2012,,
133639,198995,6064,"Earhart Foundation",3234,"Christopher Newport University",12500,,2012,,
133640,198996,6064,"Earhart Foundation",3234,"Christopher Newport University",12500,,2012,,
133641,198997,6064,"Earhart Foundation",29243,DonorsTrust,12500,,2012,,
133642,198998,6064,"Earhart Foundation",3243,"Duke University",12500,,2012,,
133643,198999,6064,"Earhart Foundation",5152,"Foreign Policy Research Institute",12500,,2012,,
133644,199000,6064,"Earhart Foundation",857,"Intercollegiate Studies Institute",12500,,2012,,
133645,199001,6064,"Earhart Foundation",27379,"Josef Korbel School of International Studies",12500,,2012,,
133646,199002,6064,"Earhart Foundation",27380,"Laura Auricchio",12500,,2012,,
133647,199003,6064,"Earhart Foundation",1603,"National Humanities Institute",12500,,2012,,
133648,199004,6064,"Earhart Foundation",3275,"New York University",12500,,2012,,
133649,199005,6064,"Earhart Foundation",3275,"New York University",12500,,2012,,
133650,199006,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",12000,,2012,,
133651,199007,6064,"Earhart Foundation",27363,"Westminster Institute",12000,,2012,,
133652,199008,6064,"Earhart Foundation",3275,"New York University",11916,,2012,,
133653,199009,6064,"Earhart Foundation",6120,"Pierre Englebert",11841,,2012,,
133654,199010,6064,"Earhart Foundation",3689,"Northern Illinois University",11634,,2012,,
133655,199011,6064,"Earhart Foundation",4353,"Harvard University",11567,,2012,,
133656,199012,6064,"Earhart Foundation",27381,"Christopher Joseph Kelly",11500,,2012,,
133657,199013,6064,"Earhart Foundation",6110,"Mark D. Hall",11470,,2012,,
133658,199014,6064,"Earhart Foundation",3803,"University of Georgia",11294,,2012,,
133659,199015,6064,"Earhart Foundation",22794,"William Petropulos",11118,,2012,,
133660,199016,6064,"Earhart Foundation",849,"George Mason University",10951,,2012,,
133661,199017,6064,"Earhart Foundation",29159,"Institute for Humane Studies",10500,,2012,,
133662,199018,6064,"Earhart Foundation",27382,"Timothy M. Mosteller",10300,,2012,,
133663,199019,6064,"Earhart Foundation",3275,"New York University",10228,,2012,,
133664,199020,6064,"Earhart Foundation",22767,"Gary Scott Smith",10100,,2012,,
133665,199021,6064,"Earhart Foundation",3707,"Association of Private Enterprise Education",10000,,2012,,
133666,199022,6064,"Earhart Foundation",829,"Bill of Rights Institute",10000,,2012,,
133667,199023,6064,"Earhart Foundation",29243,DonorsTrust,10000,,2012,,
133668,199024,6064,"Earhart Foundation",1463,"Hudson Institute",10000,,2012,,
133669,199025,6064,"Earhart Foundation",5318,"Just Facts Inc.",10000,,2012,,
133670,199026,6064,"Earhart Foundation",1464,"Louisiana State University",10000,,2012,,
133671,199027,6064,"Earhart Foundation",22777,"Mary T. Eberstadt",10000,,2012,,
133672,199028,6064,"Earhart Foundation",29151,"Philanthropy Roundtable",10000,,2012,,
133673,199029,6064,"Earhart Foundation",29137,"The Gilder Lehrman Institute of American History",10000,,2012,,
133674,199030,6064,"Earhart Foundation",2340,"The University of Chicago",10000,,2012,,
133675,199031,6064,"Earhart Foundation",22792,"V. Bradley Lewis",10000,,2012,,
133676,199032,6064,"Earhart Foundation",27363,"Westminster Institute",10000,,2012,,
133677,199033,6064,"Earhart Foundation",4353,"Harvard University",9951,,2012,,
133678,199034,6064,"Earhart Foundation",6076,"Christopher Kaczor",9950,,2012,,
133679,199035,6064,"Earhart Foundation",6230,"Institute of Economic Affairs",9877,,2012,,
133680,199036,6064,"Earhart Foundation",3275,"New York University",9800,,2012,,
133681,199037,6064,"Earhart Foundation",3275,"New York University",9742,,2012,,
133682,199038,6064,"Earhart Foundation",2340,"The University of Chicago",9000,,2012,,
133683,199039,6064,"Earhart Foundation",4511,"Boston College",8750,,2012,,
133684,199040,6064,"Earhart Foundation",830,"Bowling Green State University",8750,,2012,,
133685,199041,6064,"Earhart Foundation",3235,"Clemson University",8750,,2012,,
133686,199042,6064,"Earhart Foundation",3243,"Duke University",8750,,2012,,
133687,199043,6064,"Earhart Foundation",3249,"Georgetown University",8750,,2012,,
133688,199044,6064,"Earhart Foundation",1464,"Louisiana State University",8750,,2012,,
133689,199045,6064,"Earhart Foundation",1464,"Louisiana State University",8750,,2012,,
133690,199046,6064,"Earhart Foundation",1123,"Michigan State University",8750,,2012,,
133691,199047,6064,"Earhart Foundation",3628,"Tufts University",8750,,2012,,
133692,199048,6064,"Earhart Foundation",4559,"University of Notre Dame",8750,,2012,,
133693,199049,6064,"Earhart Foundation",27383,"Alan S. Kahan",8637,,2012,,
133694,199050,6064,"Earhart Foundation",29149,"Atlas Economic Research Foundation",8500,,2012,,
133695,199051,6064,"Earhart Foundation",2340,"The University of Chicago",8500,,2012,,
133696,199052,6064,"Earhart Foundation",3324,"University of Michigan",7654,,2012,,
133697,199053,6064,"Earhart Foundation",6412,"Anthony A. Peacock",7500,,2012,,
133698,199054,6064,"Earhart Foundation",6105,"King's College London",7500,,2012,,
133699,199055,6064,"Earhart Foundation",27384,"Matthew M. Davis",7400,,2012,,
133700,199056,6064,"Earhart Foundation",6129,"Tony Allan Freyer",7092,,2012,,
133701,199057,6064,"Earhart Foundation",23106,"Centre for Civil Society",7060,,2012,,
133702,199058,6064,"Earhart Foundation",6226,"F. Flagg Taylor IV",6540,,2012,,
133703,199059,6064,"Earhart Foundation",870,"Mercatus Center",5000,,2012,,
133704,199060,6064,"Earhart Foundation",870,"Mercatus Center",5000,,2012,,
133705,199061,6064,"Earhart Foundation",27385,"Rosella Cappella",5000,,2012,,
133706,199062,6064,"Earhart Foundation",2340,"The University of Chicago",5000,,2012,,
133707,199063,6064,"Earhart Foundation",2340,"The University of Chicago",4375,,2012,,
133708,199064,6064,"Earhart Foundation",22753,"Barry Latzer",3750,,2012,,
133709,199065,6064,"Earhart Foundation",6296,"Carol M. Connell",3500,,2012,,
133710,199066,6064,"Earhart Foundation",29150,"Acton Institute for the Study of Religion and Liberty",3000,,2012,,
133711,199067,6064,"Earhart Foundation",27386,"Botsford Cemetery of Ann Arbor",3000,,2012,,
133712,199068,6064,"Earhart Foundation",1597,"University of Pennsylvania",2630,,2012,,
133713,199069,6064,"Earhart Foundation",1120,"Institute for Energy Research",2500,,2012,,
133714,199070,6064,"Earhart Foundation",3275,"New York University",2500,,2012,,
133715,199071,6064,"Earhart Foundation",27363,"Westminster Institute",2383,,2012,,
133716,199072,6064,"Earhart Foundation",4559,"University of Notre Dame",2250,,2012,,
133717,199073,6064,"Earhart Foundation",6338,"Vigen Guroian",2000,,2012,,
133718,199074,6064,"Earhart Foundation",29159,"Institute for Humane Studies",1500,,2012,,
133719,199075,6064,"Earhart Foundation",27387,"Eric Voegelin Society",750,,2012,,
133720,199076,6064,"Earhart Foundation",3249,"Georgetown University",500,,2012,,
133721,199077,6064,"Earhart Foundation",6077,"Citizens Research Council of Michigan",-17,,2012,,
105131,161390,6064,"Earhart Foundation",1029,"Acton Institute for the Study of Religion and Liberty",12500,,2011,,
105132,161391,6064,"Earhart Foundation",6289,"Adriatic Institute for Public Policy World Development and Empowerment",12000,,2011,,
105133,161392,6064,"Earhart Foundation",29129,"American Enterprise Institute for Public Policy Research",50000,,2011,,
105134,161393,6064,"Earhart Foundation",29155,"American Islamic Congress",12500,,2011,,
105135,161394,6064,"Earhart Foundation",7110,"American Revolution Center",35000,,2011,,
105136,161395,6064,"Earhart Foundation",3707,"Association of Private Enterprise Education",10000,,2011,,
105137,161396,6064,"Earhart Foundation",1028,"Atlas Economic Research Foundation",13678,,2011,,
105138,161397,6064,"Earhart Foundation",1028,"Atlas Economic Research Foundation",3000,,2011,,
105139,161398,6064,"Earhart Foundation",1028,"Atlas Economic Research Foundation",12500,,2011,,
105140,161399,6064,"Earhart Foundation",22753,"Barry Latzer",3750,,2011,,
105141,161400,6064,"Earhart Foundation",6070,"Benjamin Powell",9000,,2011,,
105142,161401,6064,"Earhart Foundation",4511,"Boston College",19354,,2011,,
105143,161402,6064,"Earhart Foundation",4511,"Boston College",13574,,2011,,
105144,161403,6064,"Earhart Foundation",4511,"Boston College",19428,,2011,,
105145,161404,6064,"Earhart Foundation",4511,"Boston College",19428,,2011,,
105146,161405,6064,"Earhart Foundation",6073,"Boston University",10956,,2011,,
105147,161406,6064,"Earhart Foundation",6073,"Boston University",16412,,2011,,
105148,161407,6064,"Earhart Foundation",830,"Bowling Green State University",8750,,2011,,
105149,161408,6064,"Earhart Foundation",830,"Bowling Green State University",8750,,2011,,
105150,161409,6064,"Earhart Foundation",830,"Bowling Green State University",9664,,2011,,
105151,161410,6064,"Earhart Foundation",6292,"Bradley J. Birzer",24200,,2011,,
105152,161411,6064,"Earhart Foundation",22754,"Brian A. Smith",12608,,2011,,
105153,161412,6064,"Earhart Foundation",6293,"Brian Domitrovic",21250,,2011,,
105154,161413,6064,"Earhart Foundation",6223,"Carson L. Holloway",10000,,2011,,
105155,161414,6064,"Earhart Foundation",22755,"Catherine H. Zuckert",17500,,2011,,
105156,161415,6064,"Earhart Foundation",887,"Cato Institute",30000,,2011,,
105157,161416,6064,"Earhart Foundation",22756,"Christopher Heath Wellman",16000,,2011,,
105158,161417,6064,"Earhart Foundation",22757,"Christopher J. Coyne",12500,,2011,,
105159,161418,6064,"Earhart Foundation",22758,"Christopher J. Kelly",11500,,2011,,
105160,161419,6064,"Earhart Foundation",3234,"Christopher Newport University",12500,,2011,,
105161,161420,6064,"Earhart Foundation",6077,"Citizens Research Council of Michigan",13669,,2011,,
105162,161421,6064,"Earhart Foundation",6077,"Citizens Research Council of Michigan",75000,,2011,,
105163,161422,6064,"Earhart Foundation",5300,"Claremont Graduate University",17402,,2011,,
105164,161423,6064,"Earhart Foundation",5300,"Claremont Graduate University",17558,,2011,,
105165,161424,6064,"Earhart Foundation",3235,"Clemson University",8750,,2011,,
105166,161425,6064,"Earhart Foundation",3235,"Clemson University",21992,,2011,,
105167,161426,6064,"Earhart Foundation",3237,"Colgate University",3000,,2011,,
105168,161427,6064,"Earhart Foundation",839,"Competitive Enterprise Institute",25000,,2011,,
105169,161428,6064,"Earhart Foundation",3700,"Critical Review Foundation",17500,,2011,,
105170,161429,6064,"Earhart Foundation",3700,"Critical Review Foundation",50000,,2011,,
105171,161430,6064,"Earhart Foundation",3700,"Critical Review Foundation",17500,,2011,,
105172,161431,6064,"Earhart Foundation",22759,"Daniel Doneson",7500,,2011,,
105173,161432,6064,"Earhart Foundation",22760,"Daniel Dreisbach",14336,,2011,,
105174,161433,6064,"Earhart Foundation",6352,"David Ekbladh",13160,,2011,,
105175,161434,6064,"Earhart Foundation",22761,"Deborah A. Symonds",9000,,2011,,
105176,161435,6064,"Earhart Foundation",6085,"Deirdre N. Mccloskey",30000,,2011,,
105177,161436,6064,"Earhart Foundation",6087,"Dietrich von Hildebrand Legacy Project",3000,,2011,,
105178,161437,6064,"Earhart Foundation",22762,"Dominic P. Parker",17500,,2011,,
105179,161438,6064,"Earhart Foundation",22763,"Donna Tussing Orwin",9000,,2011,,
105180,161439,6064,"Earhart Foundation",3184,DonorsTrust,10000,,2011,,
105181,161440,6064,"Earhart Foundation",3184,DonorsTrust,50000,,2011,,
105182,161441,6064,"Earhart Foundation",3243,"Duke University",8750,,2011,,
105183,161442,6064,"Earhart Foundation",3243,"Duke University",21250,,2011,,
105184,161443,6064,"Earhart Foundation",3243,"Duke University",20750,,2011,,
105185,161444,6064,"Earhart Foundation",3243,"Duke University",33250,,2011,,
105186,161445,6064,"Earhart Foundation",1557,"Duquesne University",6050,,2011,,
105187,161446,6064,"Earhart Foundation",22764,"Edward P. Stringham",20000,,2011,,
105188,161447,6064,"Earhart Foundation",1578,"Ethics and Public Policy Center",75000,,2011,,
105189,161448,6064,"Earhart Foundation",842,"Federalist Society for Law and Public Policy Studies",15000,,2011,,
105190,161449,6064,"Earhart Foundation",842,"Federalist Society for Law and Public Policy Studies",15000,,2011,,
105191,161450,6064,"Earhart Foundation",842,"Federalist Society for Law and Public Policy Studies",30000,,2011,,
105192,161451,6064,"Earhart Foundation",5152,"Foreign Policy Research Institute",12500,,2011,,
105193,161452,6064,"Earhart Foundation",1448,"Foundation for Individual Rights in Education",35000,,2011,,
105194,161453,6064,"Earhart Foundation",843,"Foundation for Teaching Economics",25000,,2011,,
105195,161454,6064,"Earhart Foundation",6309,"Gabriel Schoenfeld",17500,,2011,,
105196,161455,6064,"Earhart Foundation",22765,"Gary A. Remer",30000,,2011,,
105197,161456,6064,"Earhart Foundation",6428,"Gary D. Libecap",15000,,2011,,
105198,161457,6064,"Earhart Foundation",22766,"Gary L. Gregg",11000,,2011,,
105199,161458,6064,"Earhart Foundation",22767,"Gary Scott Smith",10100,,2011,,
105200,161459,6064,"Earhart Foundation",1593,"George C. Marshall Institute",30000,,2011,,
105201,161460,6064,"Earhart Foundation",22768,"George H. Cassar",3000,,2011,,
105202,161461,6064,"Earhart Foundation",849,"George Mason University",17669,,2011,,
105203,161462,6064,"Earhart Foundation",849,"George Mason University",18152,,2011,,
105204,161463,6064,"Earhart Foundation",849,"George Mason University",18152,,2011,,
105205,161464,6064,"Earhart Foundation",3249,"Georgetown University",8250,,2011,,
105206,161465,6064,"Earhart Foundation",3249,"Georgetown University",8750,,2011,,
105207,161466,6064,"Earhart Foundation",3249,"Georgetown University",33250,,2011,,
105208,161467,6064,"Earhart Foundation",3249,"Georgetown University",10750,,2011,,
105209,161468,6064,"Earhart Foundation",22769,"Gregory Tien Hung Nguyen",16725,,2011,,
105210,161469,6064,"Earhart Foundation",4353,"Harvard University",5000,,2011,,
105211,161470,6064,"Earhart Foundation",4353,"Harvard University",9451,,2011,,
105212,161471,6064,"Earhart Foundation",6230,"Institute of Economic Affairs",9878,,2011,,
105213,161472,6064,"Earhart Foundation",22770,"Intercollegiate Studies Center",75000,,2011,,
105214,161473,6064,"Earhart Foundation",857,"Intercollegiate Studies Institute",150000,,2011,,
105215,161474,6064,"Earhart Foundation",857,"Intercollegiate Studies Institute",12500,,2011,,
105216,161475,6064,"Earhart Foundation",22771,"James Turner",17500,,2011,,
105217,161476,6064,"Earhart Foundation",6317,"Jason F. Brennan",16000,,2011,,
105218,161477,6064,"Earhart Foundation",6098,"Jeffrey Friedman",17000,,2011,,
105219,161478,6064,"Earhart Foundation",9239,"John Jay College of Criminal Justice",7500,,2011,,
105220,161479,6064,"Earhart Foundation",6367,"Johnathan G. O'Neill",11998,,2011,,
105221,161480,6064,"Earhart Foundation",22772,"Jonathan R. Zatlin",30000,,2011,,
105222,161481,6064,"Earhart Foundation",22773,"Joseph M. Bessette",13200,,2011,,
105223,161482,6064,"Earhart Foundation",5318,"Just Facts Inc.",7500,,2011,,
105224,161483,6064,"Earhart Foundation",22775,"Karl Ameriks",14000,,2011,,
105225,161484,6064,"Earhart Foundation",1464,"Louisiana State University",8750,,2011,,
105226,161485,6064,"Earhart Foundation",1464,"Louisiana State University",8750,,2011,,
